Unnamed: 0,Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Passing.1,Shooting,Positioning.1,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,Unnamed: 26,href,country
,Udinese  Serie A,55,75,75,75,75,€0,€160M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,27,26.0,24.56,,https://sofifa.com/team/55/udinese/,Italy
,Fenerbahçe SK  Süper Lig,326,75,76,75,74,€0,€42M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,6,27,25.82,25.85,,https://sofifa.com/team/326/fenerbahce-sk/,Türkiye
,Beşiktaş JK  Süper Lig,327,75,76,75,74,€0,€35M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,6,27,28.36,26.59,,https://sofifa.com/team/327/besiktas-jk/,Türkiye
,Boca Juniors  Liga Profesional de Fútbol,1877,75,74,75,75,€0,€199.4M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,9,28,28.0,26.43,,https://sofifa.com/team/1877/boca-juniors/,Argentina
,Sassuolo  Serie A,111974,75,77,75,71,€0,€110M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,28,25.64,24.64,,https://sofifa.com/team/111974/sassuolo/,Italy
,Brentford  Premier League,1925,75,74,75,76,€0,€195M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,30,24.64,23.13,,https://sofifa.com/team/1925/brentford/,England
,1. FSV Mainz 05  Bundesliga,169,75,76,75,74,€0,€128M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,2,29,26.45,24.07,,https://sofifa.com/team/169/1-fsv-mainz-05/,Germany
,Cádiz CF  La Liga,1968,75,74,75,75,€0,€5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,1,33,29.55,26.73,,https://sofifa.com/team/1968/cadiz-cf/,Spain
,Trabzonspor  Süper Lig,436,75,75,75,73,€0,€38M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,5,25,26.09,25.0,,https://sofifa.com/team/436/trabzonspor/,Türkiye
,Bologna  Serie A,189,75,77,75,73,€0,€130M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,2,30,26.0,24.67,,https://sofifa.com/team/189/bologna/,Italy
,Monza  Serie A,111811,75,76,75,74,€0,€45M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,2,29,26.0,25.93,,https://sofifa.com/team/111811/monza/,Italy
,RCD Mallorca  La Liga,453,75,79,75,75,€0,€8M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,1,31,26.91,25.55,,https://sofifa.com/team/453/rcd-mallorca/,Spain
,Real Valladolid CF  La Liga,462,75,74,74,73,€0,€11M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,1,33,25.64,25.03,,https://sofifa.com/team/462/real-valladolid-cf/,Spain
,Club Brugge KV  Pro League,231,75,74,76,72,€0,€180M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,5,28,25.45,23.21,,https://sofifa.com/team/231/club-brugge-kv/,Belgium
,Girona FC  La Liga,110062,75,77,76,75,€0,€8M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,30,25.73,24.5,,https://sofifa.com/team/110062/girona-fc/,Spain
,Feyenoord  Eredivisie,246,75,74,76,77,€0,€222.8M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,4,28,23.09,22.57,,https://sofifa.com/team/246/feyenoord/,Netherlands
,SK Slavia Praha  První liga,266,74,72,73,74,€0,€70M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,6,28,25.55,25.54,,https://sofifa.com/team/266/sk-slavia-praha/,Czechia
,Club Athletico Paranaense  Série A,1039,74,74,72,75,€0,€77M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,4,20,27.82,27.2,,https://sofifa.com/team/1039/club-athletico-paranaense/,Brazil
,AEK Athens  Super League,278,74,76,75,73,€0,€65M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,5,28,28.27,27.11,,https://sofifa.com/team/278/aek-athens/,Greece
,Internacional  Série A,1048,74,71,73,75,€0,€35M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,6,20,27.09,26.8,,https://sofifa.com/team/1048/internacional/,Brazil
,1. FC Köln  Bundesliga,31,74,71,75,73,€0,€136.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,33,25.45,23.48,,https://sofifa.com/team/31/1-fc-koln/,Germany
,VfB Stuttgart  Bundesliga,36,74,72,75,75,€0,€279.1M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,4,33,24.09,22.3,,https://sofifa.com/team/36/vfb-stuttgart/,Germany
,US Salernitana 1919  Serie A,110373,74,76,73,71,€0,€70M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,1,28,26.73,25.64,,https://sofifa.com/team/110373/us-salernitana-1919/,Italy
,FC Augsburg  Bundesliga,100409,74,73,73,74,€0,€141.3M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,33,24.55,24.33,,https://sofifa.com/team/100409/fc-augsburg/,Germany
,UD Almería  La Liga,1861,74,75,74,72,€0,€47M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,28,25.09,24.5,,https://sofifa.com/team/1861/ud-almeria/,Spain
,Montpellier HSC  Ligue 1,70,74,75,75,73,€0,€55M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,2,29,26.73,24.62,,https://sofifa.com/team/70/montpellier-hsc/,France
,FC Nantes  Ligue 1,71,74,74,73,73,€0,€75M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,2,30,25.09,24.67,,https://sofifa.com/team/71/fc-nantes/,France
,RC Strasbourg Alsace  Ligue 1,76,74,77,74,74,€0,€50M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,2,27,27.91,24.81,,https://sofifa.com/team/76/rc-strasbourg-alsace/,France
,Celtic  Premiership,78,74,74,74,74,€0,€65M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,5,27,25.55,24.44,,https://sofifa.com/team/78/celtic/,Scotland
,Red Bull Bragantino  Série A,112472,74,74,74,75,€0,€18M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,20,27.09,26.8,,https://sofifa.com/team/112472/red-bull-bragantino/,Brazil
,Alkmaar Zaanstreek  Eredivisie,1906,74,76,74,74,€0,€96.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,3,30,23.91,22.1,,https://sofifa.com/team/1906/alkmaar-zaanstreek/,Netherlands
,AFC Bournemouth  Premier League,1943,74,75,73,73,€0,€200M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,29,25.64,25.07,,https://sofifa.com/team/1943/afc-bournemouth/,England
,Hertha BSC  Bundesliga,166,74,74,75,73,€0,€410M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,4,33,26.91,23.85,,https://sofifa.com/team/166/hertha-bsc/,Germany
,Hellas Verona FC  Serie A,206,74,72,74,74,€0,€99M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,1,29,28.18,25.55,,https://sofifa.com/team/206/hellas-verona-fc/,Italy
,Empoli  Serie A,1746,74,73,74,74,€0,€50M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,28,25.0,24.79,,https://sofifa.com/team/1746/empoli/,Italy
,Elche CF  La Liga,468,74,74,73,73,€0,€5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,32,28.64,25.5,,https://sofifa.com/team/468/elche-cf/,Spain
,Racing Club  Liga Profesional de Fútbol,101085,74,73,73,74,€0,€78.1M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,8,28,27.45,27.29,,https://sofifa.com/team/101085/racing-club/,Argentina
,Burnley  Championship,1796,73,72,73,74,€0,€155M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,1,30,24.73,23.5,,https://sofifa.com/team/1796/burnley/,England
,Sparta Praha  První liga,267,73,74,72,73,€0,€60M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,4,28,23.36,24.68,,https://sofifa.com/team/267/sparta-praha/,Czechia
,Al Nassr  Pro League,112139,73,87,70,71,€0,€99.8M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,5,29,27.55,26.86,,https://sofifa.com/team/112139/al-nassr/,Saudi Arabia
,Corinthians  Série A,1041,73,74,73,74,€0,€134M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,7,20,27.09,27.2,,https://sofifa.com/team/1041/corinthians/,Brazil
,Toulouse FC  Ligue 1,1809,73,72,75,72,€0,€40M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,29,25.45,22.9,,https://sofifa.com/team/1809/toulouse-fc/,France
,Santos  Série A,1053,73,74,72,73,€0,€40M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,8,20,28.18,27.8,,https://sofifa.com/team/1053/santos/,Brazil
,SV Werder Bremen  Bundesliga,38,73,76,71,74,€0,€141.7M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,3,29,28.0,23.79,,https://sofifa.com/team/38/sv-werder-bremen/,Germany
,Levante UD  La Liga 2,1853,73,72,75,71,€0,€49M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,1,25,26.18,25.28,,https://sofifa.com/team/1853/levante-ud/,Spain
,Rangers FC  Premiership,86,73,73,73,74,€0,€55M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,5,28,27.55,25.5,,https://sofifa.com/team/86/rangers-fc/,Scotland
,São Paulo  Série A,598,73,72,73,73,€0,€50M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,6,20,29.27,29.0,,https://sofifa.com/team/598/sao-paulo/,Brazil
,Lecce  Serie A,347,73,74,73,73,€0,€53M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,33,24.55,23.33,,https://sofifa.com/team/347/lecce/,Italy
,Panathinaikos FC  Super League,1884,73,72,73,72,€0,€45M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,4,28,29.36,26.75,,https://sofifa.com/team/1884/panathinaikos-fc/,Greece
,Al Hilal  Pro League,605,73,74,75,71,€0,€135.6M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,7,30,30.36,26.97,,https://sofifa.com/team/605/al-hilal/,Saudi Arabia
,Stade Brestois 29  Ligue 1,378,73,73,73,72,€0,€45M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,1,26,26.45,24.58,,https://sofifa.com/team/378/stade-brestois-29/,France
,Stade de Reims  Ligue 1,379,73,76,73,74,€0,€65M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,1,24,24.82,22.79,,https://sofifa.com/team/379/stade-de-reims/,France
,Viktoria Plzeň  První liga,110468,73,73,73,72,€0,€40M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,4,24,27.09,27.33,,https://sofifa.com/team/110468/viktoria-plzen/,Czechia
,PAOK  Super League,393,73,73,73,71,€0,€80M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,4,28,25.18,26.57,,https://sofifa.com/team/393/paok/,Greece
,Spezia  Serie A,110741,73,75,71,71,€0,€76M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,28,25.18,25.21,,https://sofifa.com/team/110741/spezia/,Italy
,VfL Bochum 1848  Bundesliga,160,73,73,72,73,€0,€52.3M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,29,28.45,26.83,,https://sofifa.com/team/160/vfl-bochum-1848/,Germany
,KRC Genk  Pro League,673,73,72,74,72,€0,€140M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,5,28,24.0,21.75,,https://sofifa.com/team/673/krc-genk/,Belgium
,UD Las Palmas  La Liga 2,472,73,73,74,73,€0,€45M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,1,30,25.09,25.17,,https://sofifa.com/team/472/ud-las-palmas/,Spain
,FC Lorient  Ligue 1,217,73,74,72,73,€0,€45M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,26,25.0,23.69,,https://sofifa.com/team/217/fc-lorient/,France
,Royal Antwerp FC  Pro League,230,73,76,72,73,€0,€100M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,5,27,24.64,23.33,,https://sofifa.com/team/230/royal-antwerp-fc/,Belgium
,Granada CF  La Liga 2,110832,73,75,73,72,€0,€55M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,1,30,26.73,26.13,,https://sofifa.com/team/110832/granada-cf/,Spain
,Sheffield United  Championship,1794,72,72,72,72,€0,€149.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,1,30,26.09,25.0,,https://sofifa.com/team/1794/sheffield-united/,England
,Watford  Championship,1795,72,72,72,72,€0,€150M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,2,30,25.64,24.87,,https://sofifa.com/team/1795/watford/,England
,Middlesbrough  Championship,12,72,72,70,72,€0,€67M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,1,30,25.09,24.3,,https://sofifa.com/team/12/middlesbrough/,England
,FC Schalke 04  Bundesliga,34,72,73,72,72,€0,€400.1M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,4,33,26.45,26.18,,https://sofifa.com/team/34/fc-schalke-04/,Germany
,ESTAC Troyes  Ligue 1,294,72,72,73,70,€0,€40M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,28,25.91,23.57,,https://sofifa.com/team/294/estac-troyes/,France
,Sampdoria  Serie A,1837,72,72,71,72,€0,€152M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,30,27.18,25.4,,https://sofifa.com/team/1837/sampdoria/,Italy
,FC København  Superliga,819,72,72,72,69,€0,€64.3M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,4,28,24.18,24.43,,https://sofifa.com/team/819/fc-kobenhavn/,Denmark
,Fluminense  Série A,567,72,74,73,71,€0,€30M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,4,20,27.82,27.6,,https://sofifa.com/team/567/fluminense/,Brazil
,Los Angeles FC  Major League Soccer,112996,72,76,70,71,€0,€427.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,2,29,26.91,24.52,,https://sofifa.com/team/112996/los-angeles-fc/,United States
,FC Twente  Eredivisie,1908,72,71,72,71,€0,€55.6M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,2,25,26.64,23.52,,https://sofifa.com/team/1908/fc-twente/,Netherlands
,Medipol Başakşehir FK  Süper Lig,101014,72,73,72,71,€0,€20M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,5,26,28.55,26.62,,https://sofifa.com/team/101014/medipol-basaksehir-fk/,Türkiye
,KAA Gent  Pro League,674,72,73,72,72,€0,€150M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,5,28,24.73,24.61,,https://sofifa.com/team/674/kaa-gent/,Belgium
,Dynamo Kyiv  Premier League,101047,72,65,70,69,€0,€100M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,6,28,24.09,23.93,,https://sofifa.com/team/101047/dynamo-kyiv/,Ukraine
,FC Red Bull Salzburg  Bundesliga,191,72,74,73,72,€0,€175M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,6,28,22.09,20.96,,https://sofifa.com/team/191/fc-red-bull-salzburg/,Austria
,Dinamo Zagreb  Hrvatska nogometna liga,211,72,72,72,71,€0,€150M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,5,27,24.45,23.22,,https://sofifa.com/team/211/dinamo-zagreb/,Croatia
,Union Saint-Gilloise  Pro League,2014,72,71,73,71,€0,€18M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,1,25,24.64,23.92,,https://sofifa.com/team/2014/union-saint-gilloise/,Belgium
,RSC Anderlecht  Pro League,229,72,72,72,71,€0,€130M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,5,28,23.55,23.25,,https://sofifa.com/team/229/rsc-anderlecht/,Belgium
,Norwich City  Championship,1792,71,72,71,71,€0,€145M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,1,27,24.64,24.26,,https://sofifa.com/team/1792/norwich-city/,England
,Botafogo  Série A,517,71,71,71,71,€0,€22M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,4,20,27.45,27.8,,https://sofifa.com/team/517/botafogo/,Brazil
,Philadelphia Union  Major League Soccer,112134,71,71,70,71,€0,€216M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,2,26,26.55,24.0,,https://sofifa.com/team/112134/philadelphia-union/,United States
,Independiente del Valle  Serie A,112908,71,71,72,70,€0,€33.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,5,25,27.91,25.2,,https://sofifa.com/team/112908/independiente-del-valle/,Ecuador
,Clermont Foot 63  Ligue 1,1815,71,70,72,70,€0,€35M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,25,27.45,25.0,,https://sofifa.com/team/1815/clermont-foot-63/,France
,AS Saint-Étienne  Ligue 2,1819,71,67,69,70,€0,€45M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,1,30,24.64,24.3,,https://sofifa.com/team/1819/as-saint-etienne/,France
,Hamburger SV  2. Bundesliga,28,71,71,72,69,€0,€126.4M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,2,30,25.91,22.63,,https://sofifa.com/team/28/hamburger-sv/,Germany
,Talleres  Liga Profesional de Fútbol,112670,71,72,71,70,€0,€20M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,2,28,25.55,24.61,,https://sofifa.com/team/112670/talleres/,Argentina
,Fortuna Düsseldorf  2. Bundesliga,110636,71,71,71,71,€0,€54.3M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,1,30,25.91,24.23,,https://sofifa.com/team/110636/fortuna-dusseldorf/,Germany
,AJ Auxerre  Ligue 1,57,71,72,71,71,€0,€35M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,32,25.36,25.09,,https://sofifa.com/team/57/aj-auxerre/,France
,Lanús  Liga Profesional de Fútbol,110395,71,71,70,70,€0,€54.7M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,5,28,26.73,24.71,,https://sofifa.com/team/110395/lanus/,Argentina
,Cremonese  Serie A,111434,71,72,71,70,€0,€38M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,27,27.09,24.93,,https://sofifa.com/team/111434/cremonese/,Italy
,Ferencvárosi Torna Club  Nemzeti Bajnokság I,1874,71,65,70,68,€0,€43M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,4,28,25.55,26.57,,https://sofifa.com/team/1874/ferencvarosi-torna-club/,Hungary
,Mamelodi Sundowns FC  Premier Soccer League,110935,71,67,70,69,€0,€20.3M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,5,28,26.45,27.79,,https://sofifa.com/team/110935/mamelodi-sundowns-fc/,South Africa
,Al Ittihad  Pro League,607,71,76,73,68,€0,€85.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,5,28,29.55,25.96,,https://sofifa.com/team/607/al-ittihad/,Saudi Arabia
,Gil Vicente FC  Primeira Liga,1888,71,73,70,70,€0,€7M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,1,26,25.91,24.58,,https://sofifa.com/team/1888/gil-vicente-fc/,Portugal
,Tigre  Liga Profesional de Fútbol,111715,71,73,71,70,€0,€8M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,26,27.36,25.35,,https://sofifa.com/team/111715/tigre/,Argentina
,West Bromwich Albion  Championship,109,71,68,72,71,€0,€137M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,1,30,26.18,25.57,,https://sofifa.com/team/109/west-bromwich-albion/,England
,FC Utrecht  Eredivisie,1903,71,73,70,71,€0,€62.1M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,2,30,26.91,24.73,,https://sofifa.com/team/1903/fc-utrecht/,Netherlands
,BSC Young Boys  Super League,900,71,73,72,67,€0,€75.8M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,5,26,23.64,23.81,,https://sofifa.com/team/900/bsc-young-boys/,Switzerland
,Barcelona de Guayaquil  Serie A,110981,71,73,71,69,€0,€35M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,6,27,28.91,26.63,,https://sofifa.com/team/110981/barcelona-de-guayaquil/,Ecuador
,Adana Demirspor  Süper Lig,101016,71,72,71,70,€0,€14.6M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,26,28.27,26.46,,https://sofifa.com/team/101016/adana-demirspor/,Türkiye
,Libertad  División Profesional,111008,71,71,65,71,€0,€52.6M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,5,30,29.0,27.4,,https://sofifa.com/team/111008/libertad/,Paraguay
,SV Darmstadt 98  2. Bundesliga,110502,71,67,70,72,€0,€20M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,1,28,25.55,24.5,,https://sofifa.com/team/110502/sv-darmstadt-98/,Germany
,Argentinos Juniors  Liga Profesional de Fútbol,111019,71,72,69,73,€0,€16.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,5,27,26.0,24.81,,https://sofifa.com/team/111019/argentinos-juniors/,Argentina
,Shakhtar Donetsk  Premier League,101059,71,74,70,71,€0,€160M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,7,28,23.91,23.43,,https://sofifa.com/team/101059/shakhtar-donetsk/,Ukraine
