Unnamed: 0,Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Passing.1,Shooting,Positioning.1,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,Unnamed: 26,href,country
,Rubin Kazan  Premier League,110227,75,77,75,73,€20M,€200M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,7,30,26.18,25.43,,https://sofifa.com/team/110227/rubin-kazan/,Russia
,Medipol Başakşehir FK  Süper Lig,101014,75,78,75,73,€4.5M,€17M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,6,4,25,28.91,28.2,,https://sofifa.com/team/101014/medipol-basaksehir-fk/,Türkiye
,Hull City  Premier League,1952,75,76,74,75,€22.9M,€555.6M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,2,33,26.18,24.48,,https://sofifa.com/team/1952/hull-city/,England
,1. FSV Mainz 05  Bundesliga,169,75,77,76,74,€9.5M,€114M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,32,23.91,23.53,,https://sofifa.com/team/169/1-fsv-mainz-05/,Germany
,Tigres UANL  Liga MX,1970,75,81,75,72,€18M,€196M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,7,30,28.18,26.7,,https://sofifa.com/team/1970/tigres-uanl/,Mexico
,Bologna  Serie A,189,75,76,74,74,€13M,€85M,Balanced,Normal,Mixed,Organised,Little,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,4,26,25.18,23.54,,https://sofifa.com/team/189/bologna/,Italy
,Deportivo Alavés  La Liga,463,75,73,76,75,€3.5M,€10.2M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,1,28,24.73,23.96,,https://sofifa.com/team/463/deportivo-alaves/,Spain
,Genoa  Serie A,110556,75,74,75,75,€10M,€117M,Balanced,Normal,Long,Organised,Normal,Normal,Little,Organised,Press,Deep,Normal,Cover,5,4,28,27.18,25.32,,https://sofifa.com/team/110556/genoa/,Italy
,Burnley  Premier League,1796,74,74,74,76,€31M,€525.6M,Balanced,Little,Long,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,3,3,33,26.45,23.33,,https://sofifa.com/team/1796/burnley/,England
,Monterrey  Liga MX,1032,74,76,75,73,€19M,€165M,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,9,9,30,26.73,24.93,,https://sofifa.com/team/1032/monterrey/,Mexico
,Newcastle United  Championship,13,74,75,74,74,€28M,€400M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,3,30,25.82,24.4,,https://sofifa.com/team/13/newcastle-united/,England
,Toulouse FC  Ligue 1,1809,74,75,74,73,€6M,€35M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,32,22.27,22.66,,https://sofifa.com/team/1809/toulouse-fc/,France
,Olympiacos FC  Super League,280,74,74,76,72,€8M,€90M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,5,25,26.09,25.56,,https://sofifa.com/team/280/olympiacos-fc/,Greece
,Cagliari  Serie A,1842,74,74,73,73,€6M,€62M,Balanced,Normal,Mixed,Organised,Little,Normal,Normal,Free form,Press,Medium,Normal,Cover,5,2,28,28.27,24.71,,https://sofifa.com/team/1842/cagliari/,Italy
,Levante UD  La Liga 2,1853,74,76,74,73,€6.5M,€39.7M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,1,28,25.91,24.14,,https://sofifa.com/team/1853/levante-ud/,Spain
,En Avant Guingamp  Ligue 1,62,74,75,74,74,€4M,€30M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,2,31,27.27,25.61,,https://sofifa.com/team/62/en-avant-guingamp/,France
,Montpellier HSC  Ligue 1,70,74,76,74,73,€7.5M,€49M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,3,30,25.45,24.37,,https://sofifa.com/team/70/montpellier-hsc/,France
,FC Nantes  Ligue 1,71,74,74,73,73,€6.5M,€45M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,2,33,24.73,22.94,,https://sofifa.com/team/71/fc-nantes/,France
,Stade Rennais FC  Ligue 1,74,74,77,73,74,€9M,€51M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,3,32,26.09,23.5,,https://sofifa.com/team/74/stade-rennais-fc/,France
,River Plate  Liga Profesional de Fútbol,1876,74,76,74,73,€13M,€102.7M,Balanced,Lots,Short,Organised,Normal,Safe,Normal,Free form,Press,Medium,Normal,Cover,9,9,30,25.45,24.47,,https://sofifa.com/team/1876/river-plate/,Argentina
,Boca Juniors  Liga Profesional de Fútbol,1877,74,73,75,74,€14.5M,€107.5M,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,8,28,24.64,23.25,,https://sofifa.com/team/1877/boca-juniors/,Argentina
,Vitória SC  Primeira Liga,1887,74,75,74,74,€2.3M,€23.5M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,7,5,30,24.55,23.23,,https://sofifa.com/team/1887/vitoria-sc/,Portugal
,FC Basel 1893  Super League,896,74,77,73,75,€7M,€43.3M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,6,26,25.0,24.19,,https://sofifa.com/team/896/fc-basel-1893/,Switzerland
,AFC Bournemouth  Premier League,1943,74,74,75,74,€33.4M,€406.6M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,3,33,27.55,23.64,,https://sofifa.com/team/1943/afc-bournemouth/,England
,FC Rostov  Premier League,110231,74,75,74,74,€5M,€25M,Balanced,Normal,Mixed,Organised,Lots,Safe,Normal,Organised,Press,Medium,Normal,Cover,6,5,27,28.91,25.85,,https://sofifa.com/team/110231/fc-rostov/,Russia
,Trabzonspor  Süper Lig,436,74,73,74,76,€6.1M,€81.7M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,6,25,26.82,25.04,,https://sofifa.com/team/436/trabzonspor/,Türkiye
,Real Sporting de Gijón  La Liga,459,74,75,73,73,€4.7M,€17M,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,3,1,33,25.45,24.3,,https://sofifa.com/team/459/real-sporting-de-gijon/,Spain
,RSC Anderlecht  Pro League,229,74,79,75,73,€7M,€138M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Wide,Cover,10,5,26,24.64,23.85,,https://sofifa.com/team/229/rsc-anderlecht/,Belgium
,Club Brugge KV  Pro League,231,74,75,75,74,€6M,€97M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,5,27,26.82,24.0,,https://sofifa.com/team/231/club-brugge-kv/,Belgium
,Granada CF  La Liga,110832,74,78,73,72,€7M,€55M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,1,32,24.18,22.84,,https://sofifa.com/team/110832/granada-cf/,Spain
,San Lorenzo de Almagro  Liga Profesional de Fútbol,1013,74,75,74,71,€10M,€74.2M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,8,30,27.0,25.63,,https://sofifa.com/team/1013/san-lorenzo-de-almagro/,Argentina
,Norwich City  Championship,1792,73,73,73,74,€16M,€200M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,2,30,26.82,26.37,,https://sofifa.com/team/1792/norwich-city/,England
,Aston Villa  Championship,2,73,74,73,73,€22M,€300M,Balanced,Normal,Mixed,Organised,Normal,Risky,Lots,Organised,Press,Medium,Normal,Cover,10,2,30,26.18,24.23,,https://sofifa.com/team/2/aston-villa/,England
,Independiente  Liga Profesional de Fútbol,110093,73,73,73,72,€9M,€56.8M,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,3,26,23.09,23.88,,https://sofifa.com/team/110093/independiente/,Argentina
,SC Freiburg  Bundesliga,25,73,75,72,72,€5.5M,€61.4M,Balanced,Normal,Mixed,Organised,Little,Normal,Normal,Free form,Press,Medium,Normal,Cover,2,3,27,23.64,24.81,,https://sofifa.com/team/25/sc-freiburg/,Germany
,VfB Stuttgart  2. Bundesliga,36,73,76,73,72,€12M,€164.4M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,10,4,27,23.73,22.81,,https://sofifa.com/team/36/vfb-stuttgart/,Germany
,Lanús  Liga Profesional de Fútbol,110395,73,74,74,72,€7M,€45M,Slow,Lots,Short,Organised,Little,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,7,30,27.64,25.3,,https://sofifa.com/team/110395/lanus/,Argentina
,Panathinaikos FC  Super League,1884,73,80,73,73,€5.5M,€44M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,4,28,25.09,25.21,,https://sofifa.com/team/1884/panathinaikos-fc/,Greece
,Ankaraspor  Süper Lig,101008,73,74,74,72,€4.5M,€15M,Fast,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,5,1,30,28.0,25.97,,https://sofifa.com/team/101008/ankaraspor/,Türkiye
,KRC Genk  Pro League,673,73,73,73,72,€4.5M,€55M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,3,27,21.82,22.19,,https://sofifa.com/team/673/krc-genk/,Belgium
,KAA Gent  Pro League,674,73,73,73,72,€5.5M,€49M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,Medium,Normal,Cover,8,4,27,25.09,24.67,,https://sofifa.com/team/674/kaa-gent/,Belgium
,Stade Malherbe Caen  Ligue 1,210,73,73,73,73,€4M,€32M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,27,28.09,25.37,,https://sofifa.com/team/210/stade-malherbe-caen/,France
,Empoli  Serie A,1746,73,72,73,73,€5M,€60M,Balanced,Normal,Short,Organised,Little,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,1,26,27.36,24.65,,https://sofifa.com/team/1746/empoli/,Italy
,FC Lorient  Ligue 1,217,73,74,72,72,€3.8M,€30M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,32,26.45,24.56,,https://sofifa.com/team/217/fc-lorient/,France
,Racing Club  Liga Profesional de Fútbol,101085,73,76,73,70,€8M,€49M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,5,30,27.91,24.83,,https://sofifa.com/team/101085/racing-club/,Argentina
,CA Osasuna  La Liga,479,73,75,73,73,€4.3M,€15M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Wide,Cover,1,1,33,25.55,24.97,,https://sofifa.com/team/479/ca-osasuna/,Spain
,Angers SCO  Ligue 1,1530,73,72,74,73,€3.5M,€30M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,33,26.36,25.45,,https://sofifa.com/team/1530/angers-sco/,France
,Leeds United  Championship,8,72,73,71,72,€4.5M,€28M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,Medium,Normal,Cover,7,2,30,25.82,23.27,,https://sofifa.com/team/8/leeds-united/,England
,Sheffield Wednesday  Championship,1807,72,73,71,70,€7M,€40M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,Medium,Normal,Cover,9,1,30,27.82,26.43,,https://sofifa.com/team/1807/sheffield-wednesday/,England
,Brighton & Hove Albion  Championship,1808,72,72,73,73,€10M,€45M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,1,30,28.27,25.13,,https://sofifa.com/team/1808/brighton-hove-albion/,England
,FC København  Superliga,819,72,69,71,73,€4.5M,€105M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,3,25,25.09,25.36,,https://sofifa.com/team/819/fc-kobenhavn/,Denmark
,Palermo FC  Serie A,1843,72,73,72,73,€8M,€70M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,4,28,27.0,24.18,,https://sofifa.com/team/1843/palermo-fc/,Italy
,Sporting Club Bastia  Ligue 1,58,72,73,72,72,€2.8M,€29M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,2,28,27.45,25.11,,https://sofifa.com/team/58/sporting-club-bastia/,France
,FC Metz  Ligue 1,68,72,75,71,72,€3M,€30M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,1,33,26.27,24.15,,https://sofifa.com/team/68/fc-metz/,France
,Getafe CF  La Liga 2,1860,72,72,71,72,€6M,€34.4M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,1,28,28.73,26.21,,https://sofifa.com/team/1860/getafe-cf/,Spain
,Celtic  Premiership,78,72,73,72,72,€6.5M,€60M,Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,Medium,Normal,Cover,10,3,30,24.91,23.73,,https://sofifa.com/team/78/celtic/,Scotland
,Legia Warszawa  Ekstraklasa,1871,72,74,72,71,€8.5M,€20M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,10,6,25,28.18,25.72,,https://sofifa.com/team/1871/legia-warszawa/,Poland
,Club América  Liga MX,1879,72,74,70,72,€15M,€150M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,9,28,27.82,24.43,,https://sofifa.com/team/1879/club-america/,Mexico
,Guadalajara  Liga MX,1880,72,70,72,72,€9.8M,€130M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,4,29,25.18,23.83,,https://sofifa.com/team/1880/guadalajara/,Mexico
,Toluca  Liga MX,1882,72,73,73,71,€1.3M,€68M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,8,29,30.55,26.38,,https://sofifa.com/team/1882/toluca/,Mexico
,FC Utrecht  Eredivisie,1903,72,71,74,70,€3.5M,€38M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,6,2,30,23.82,22.57,,https://sofifa.com/team/1903/fc-utrecht/,Netherlands
,Alkmaar Zaanstreek  Eredivisie,1906,72,72,71,73,€5.5M,€42.5M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,3,28,24.18,22.61,,https://sofifa.com/team/1906/alkmaar-zaanstreek/,Netherlands
,Universidad Católica  Primera Division,110975,72,72,73,71,€3.5M,€23M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,6,25,27.64,26.36,,https://sofifa.com/team/110975/universidad-catolica/,Chile
,Colo-Colo  Primera Division,110980,72,72,73,72,€7M,€34.5M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,Medium,Normal,Cover,10,4,28,30.73,25.0,,https://sofifa.com/team/110980/colo-colo/,Chile
,FC Ingolstadt 04  Bundesliga,111239,72,73,72,72,€6M,€30.1M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,2,3,27,26.09,23.93,,https://sofifa.com/team/111239/fc-ingolstadt-04/,Germany
,PAOK  Super League,393,72,73,73,72,€5M,€40M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,3,26,26.18,24.77,,https://sofifa.com/team/393/paok/,Greece
,Fulham FC  Championship,144,72,73,74,71,€6M,€24M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,Medium,Normal,Cover,8,2,30,25.55,23.0,,https://sofifa.com/team/144/fulham-fc/,England
,Vitória FC  Primeira Liga,665,72,73,71,73,€850K,€8M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,2,24,24.27,24.54,,https://sofifa.com/team/665/vitoria-fc/,Portugal
,SV Darmstadt 98  Bundesliga,110502,72,68,73,71,€2.5M,€10.1M,Balanced,Normal,Long,Organised,Lots,Normal,Normal,Organised,Press,Deep,Normal,Cover,1,1,31,27.36,25.71,,https://sofifa.com/team/110502/sv-darmstadt-98/,Germany
,Pescara  Serie A,200,72,72,70,72,€7M,€41M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,2,1,32,27.91,24.16,,https://sofifa.com/team/200/pescara/,Italy
,Hannover 96  2. Bundesliga,485,72,73,72,72,€10M,€68.1M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,4,28,25.91,23.54,,https://sofifa.com/team/485/hannover-96/,Germany
,Bursaspor  Süper Lig,742,72,70,72,71,€6.5M,€53M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,5,30,27.45,25.47,,https://sofifa.com/team/742/bursaspor/,Türkiye
,Standard de Liège  Pro League,232,72,74,72,72,€6M,€79M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,5,27,25.09,23.37,,https://sofifa.com/team/232/standard-de-liege/,Belgium
,Rio Ave FC  Primeira Liga,744,72,71,73,72,€1.1M,€10M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,4,30,26.27,24.13,,https://sofifa.com/team/744/rio-ave-fc/,Portugal
,Atlético Nacional  Categoría Primera A,101100,72,72,73,71,€8.5M,€56.5M,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,10,7,28,28.55,25.75,,https://sofifa.com/team/101100/atletico-nacional/,Colombia
,Reading FC  Championship,1793,71,71,70,72,€4M,€20M,Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Wide,Cover,7,1,30,26.73,24.67,,https://sofifa.com/team/1793/reading-fc/,England
,CD Tenerife  La Liga 2,260,71,72,72,70,€1.5M,€4.6M,Balanced,Normal,Short,Organised,Lots,Normal,Normal,Organised,Press,Medium,Wide,Cover,5,1,28,28.0,25.07,,https://sofifa.com/team/260/cd-tenerife/,Spain
,Atlético Morelia  Liga MX,1028,71,74,70,70,€3.5M,€42M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,5,30,26.0,27.77,,https://sofifa.com/team/1028/atletico-morelia/,Mexico
,Botafogo  Série A,517,71,70,70,74,€2.1M,€31M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,4,20,27.27,27.0,,https://sofifa.com/team/517/botafogo/,Brazil
,GD Chaves  Primeira Liga,518,71,70,72,71,€800K,€3.5M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Contain,Medium,Normal,Cover,1,1,27,27.64,25.78,,https://sofifa.com/team/518/gd-chaves/,Portugal
,Queens Park Rangers  Championship,15,71,69,70,71,€8M,€35M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,1,30,25.27,23.87,,https://sofifa.com/team/15/queens-park-rangers/,England
,Club Athletico Paranaense  Série A,1039,71,68,70,71,€2M,€27M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,20,29.45,29.0,,https://sofifa.com/team/1039/club-athletico-paranaense/,Brazil
,Internacional  Série A,1048,71,67,70,73,€9.5M,€81M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,6,20,27.27,27.8,,https://sofifa.com/team/1048/internacional/,Brazil
,Akhmat Grozny  Premier League,110109,71,72,71,71,€10M,€70M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,2,27,26.45,25.19,,https://sofifa.com/team/110109/akhmat-grozny/,Russia
,Toronto FC  Major League Soccer,111651,71,79,69,69,€3.7M,€200M,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,3,4,29,25.82,25.24,,https://sofifa.com/team/111651/toronto-fc/,United States
