Unnamed: 0,Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Passing.1,Shooting,Positioning.1,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,Unnamed: 26,href,country
,PAOK  Super League,393,74,73,69,69,€4M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,10,29,29.45,26.21,,https://sofifa.com/team/393/paok/,Greece
,FC Lokomotiv  Premier League,100765,74,70,70,69,€12M,€0,Balanced,Little,Mixed,Free form,Lots,Risky,Normal,Free form,Press,Medium,Normal,Cover,17,11,30,25.09,23.57,,https://sofifa.com/team/100765/fc-lokomotiv/,Russia
,RCD Espanyol  La Liga,452,74,70,67,66,€6M,€0,Fast,Little,Mixed,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,16,12,35,24.36,22.83,,https://sofifa.com/team/452/rcd-espanyol/,Spain
,RCD Mallorca  La Liga,453,74,67,69,67,€750K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,13,11,35,25.91,23.06,,https://sofifa.com/team/453/rcd-mallorca/,Spain
,Real Sporting de Gijón  La Liga,459,74,69,68,67,€1.4M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,11,7,35,25.45,24.14,,https://sofifa.com/team/459/real-sporting-de-gijon/,Spain
,CA Osasuna  La Liga,479,74,65,70,69,€5.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Lots,Free form,Press,Medium,Wide,Cover,12,11,35,28.82,26.06,,https://sofifa.com/team/479/ca-osasuna/,Spain
,Real Zaragoza  La Liga,244,74,69,67,67,€10M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,11,35,27.18,24.29,,https://sofifa.com/team/244/real-zaragoza/,Spain
,Atlético Mineiro  Série A,1035,73,72,73,70,€2M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,5,30,26.55,25.3,,https://sofifa.com/team/1035/atletico-mineiro/,Brazil
,Hércules CF  La Liga,100879,73,72,71,72,€5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,7,27,28.64,27.22,,https://sofifa.com/team/100879/hercules-cf/,Spain
,Toulouse FC  Ligue 1,1809,73,67,72,68,€4M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,8,30,23.0,22.57,,https://sofifa.com/team/1809/toulouse-fc/,France
,Flamengo  Série A,1043,73,72,72,70,€1.5M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,20,9,28,26.91,24.32,,https://sofifa.com/team/1043/flamengo/,Brazil
,Borussia Mönchengladbach  Bundesliga,23,73,70,71,69,€6M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,10,29,26.45,24.66,,https://sofifa.com/team/23/borussia-monchengladbach/,Germany
,Santos  Série A,1053,73,76,71,71,€1.5M,€0,Fast,Little,Mixed,Free form,Normal,Normal,Lots,Free form,Press,Medium,Normal,Cover,17,8,30,24.64,22.67,,https://sofifa.com/team/1053/santos/,Brazil
,1. FC Köln  Bundesliga,31,73,70,69,69,€5M,€0,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,10,35,26.27,23.89,,https://sofifa.com/team/31/1-fc-koln/,Germany
,Cagliari  Serie A,1842,73,69,69,69,€6M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,12,9,30,25.91,23.13,,https://sofifa.com/team/1842/cagliari/,Italy
,Fluminense  Série A,567,73,74,72,70,€3.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,6,30,26.91,26.33,,https://sofifa.com/team/567/fluminense/,Brazil
,SSC Bari  Serie A,1848,73,69,68,67,€5M,€0,Balanced,Little,Mixed,Free form,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,11,9,33,26.36,25.24,,https://sofifa.com/team/1848/ssc-bari/,Italy
,AJ Auxerre  Ligue 1,57,73,68,69,67,€4M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,10,35,26.73,23.86,,https://sofifa.com/team/57/aj-auxerre/,France
,Málaga CF  La Liga,573,73,67,70,69,€10M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,9,35,26.55,24.63,,https://sofifa.com/team/573/malaga-cf/,Spain
,Celtic  Premiership,78,73,70,71,70,€13M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Wide,Cover,20,14,30,23.82,24.23,,https://sofifa.com/team/78/celtic/,Scotland
,Rangers FC  Premiership,86,73,69,61,67,€7M,€0,Balanced,Little,Short,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,20,13,30,26.45,23.93,,https://sofifa.com/team/86/rangers-fc/,Scotland
,Grêmio  Série A,1629,73,70,72,70,€2M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Free form,Press,Medium,Normal,Cover,17,10,30,26.36,23.6,,https://sofifa.com/team/1629/gremio/,Brazil
,West Bromwich Albion  Premier League,109,73,71,67,70,€8M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,9,28,25.91,25.32,,https://sofifa.com/team/109/west-bromwich-albion/,England
,Wolverhampton Wanderers  Premier League,110,73,70,67,67,€8M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,8,35,26.0,23.6,,https://sofifa.com/team/110/wolverhampton-wanderers/,England
,FC Twente  Eredivisie,1908,73,69,72,69,€13M,€0,Balanced,Little,Mixed,Free form,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,18,12,27,24.0,24.04,,https://sofifa.com/team/1908/fc-twente/,Netherlands
,Wigan Athletic  Premier League,1917,73,69,69,68,€13.2M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,10,30,24.73,24.07,,https://sofifa.com/team/1917/wigan-athletic/,England
,Palmeiras  Série A,383,73,70,72,69,€3.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,18,8,29,25.45,24.14,,https://sofifa.com/team/383/palmeiras/,Brazil
,Trabzonspor  Süper Lig,436,73,74,70,68,€17.5M,€0,Fast,Little,Mixed,Free form,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,10,25,25.82,25.6,,https://sofifa.com/team/436/trabzonspor/,Türkiye
,Racing Santander  La Liga,456,73,65,68,68,€8M,€0,Balanced,Little,Mixed,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,13,10,35,27.45,23.74,,https://sofifa.com/team/456/racing-santander/,Spain
,Botafogo  Série A,517,72,71,69,69,€600K,€0,Balanced,Little,Long,Organised,Lots,Normal,Lots,Organised,Press,Medium,Narrow,Cover,15,5,29,25.36,23.41,,https://sofifa.com/team/517/botafogo/,Brazil
,AEK Athens  Super League,278,72,65,72,68,€5M,€0,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Contain,Medium,Normal,Cover,19,12,30,27.91,25.33,,https://sofifa.com/team/278/aek-athens/,Greece
,AS Saint-Étienne  Ligue 1,1819,72,72,68,68,€10.8M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,12,27,26.18,24.04,,https://sofifa.com/team/1819/as-saint-etienne/,France
,Catania  Serie A,110364,72,73,71,71,€5M,€0,Balanced,Little,Mixed,Free form,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,11,10,29,25.91,25.34,,https://sofifa.com/team/110364/catania/,Italy
,FC København  Superliga,819,72,67,70,70,€8M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,20,10,27,25.91,23.7,,https://sofifa.com/team/819/fc-kobenhavn/,Denmark
,Levante UD  La Liga,1853,72,70,65,68,€900K,€0,Fast,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,9,7,35,28.82,25.31,,https://sofifa.com/team/1853/levante-ud/,Spain
,Montpellier HSC  Ligue 1,70,72,70,67,66,€8M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,7,29,26.73,24.31,,https://sofifa.com/team/70/montpellier-hsc/,France
,OGC Nice  Ligue 1,72,72,70,68,66,€3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,6,32,24.91,24.47,,https://sofifa.com/team/72/ogc-nice/,France
,Stade Rennais FC  Ligue 1,74,72,69,70,69,€6.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,8,29,25.09,22.79,,https://sofifa.com/team/74/stade-rennais-fc/,France
,River Plate  Liga Profesional de Fútbol,1876,72,70,69,67,€1.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,12,30,25.18,22.83,,https://sofifa.com/team/1876/river-plate/,Argentina
,Boca Juniors  Liga Profesional de Fútbol,1877,72,66,69,68,€3.5M,€0,Balanced,Little,Mixed,Free form,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,13,30,27.91,24.13,,https://sofifa.com/team/1877/boca-juniors/,Argentina
,1. FSV Mainz 05  Bundesliga,169,72,72,70,70,€2.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,8,27,25.36,25.78,,https://sofifa.com/team/169/1-fsv-mainz-05/,Germany
,AC ChievoVerona  Serie A,192,72,73,70,72,€4M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Double,Medium,Normal,Cover,11,9,26,27.27,27.23,,https://sofifa.com/team/192/ac-chievoverona/,Italy
,Real Sociedad  La Liga,457,72,68,67,70,€3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,11,35,25.91,23.66,,https://sofifa.com/team/457/real-sociedad/,Spain
,RSC Anderlecht  Pro League,229,72,70,67,70,€3M,€0,Balanced,Little,Mixed,Free form,Normal,Risky,Normal,Organised,Press,High,Wide,Offside trap,20,13,26,23.64,22.77,,https://sofifa.com/team/229/rsc-anderlecht/,Belgium
,Hannover 96  Bundesliga,485,72,73,68,68,€4M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,10,29,25.27,24.83,,https://sofifa.com/team/485/hannover-96/,Germany
,Rosenborg BK  Eliteserien,298,71,67,65,63,€5M,€0,Balanced,Little,Mixed,Free form,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,13,28,24.82,22.36,,https://sofifa.com/team/298/rosenborg-bk/,Norway
,Vasco da Gama  Série A,569,71,71,69,68,€900K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,16,8,30,24.82,23.87,,https://sofifa.com/team/569/vasco-da-gama/,Brazil
,Club América  Liga MX,1879,71,65,65,67,€9.1M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Lots,Free form,Press,Medium,Normal,Cover,20,11,31,28.0,24.19,,https://sofifa.com/team/1879/club-america/,Mexico
,Alkmaar Zaanstreek  Eredivisie,1906,71,67,67,67,€6.5M,€0,Balanced,Little,Short,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,9,30,23.45,22.33,,https://sofifa.com/team/1906/alkmaar-zaanstreek/,Netherlands
,VfL Bochum 1848  2. Bundesliga,160,71,66,68,65,€3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,8,26,25.18,24.81,,https://sofifa.com/team/160/vfl-bochum-1848/,Germany
,1. FC Nürnberg  Bundesliga,171,71,70,69,68,€2M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,10,29,24.73,23.62,,https://sofifa.com/team/171/1-fc-nurnberg/,Germany
,Vitória  Série A,1719,71,68,66,66,€700K,€0,Fast,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Wide,Cover,12,3,30,24.82,23.1,,https://sofifa.com/team/1719/vitoria/,Brazil
,Real Betis Balompié  La Liga 2,449,71,69,69,66,€10M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Lots,Free form,Press,Medium,Normal,Cover,14,12,30,26.55,25.23,,https://sofifa.com/team/449/real-betis-balompie/,Spain
,FC Lorient  Ligue 1,217,71,68,64,67,€3.5M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,8,5,31,25.18,23.97,,https://sofifa.com/team/217/fc-lorient/,France
,Bursaspor  Süper Lig,742,71,66,67,68,€5.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Contain,Medium,Normal,Cover,13,5,30,27.55,25.37,,https://sofifa.com/team/742/bursaspor/,Türkiye
,CD Tenerife  La Liga 2,260,70,65,66,65,€1M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Wide,Cover,11,8,30,27.36,25.2,,https://sofifa.com/team/260/cd-tenerife/,Spain
,Atlético Morelia  Liga MX,1028,70,64,65,64,€3M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Lots,Organised,Press,Medium,Normal,Cover,10,7,34,26.27,23.91,,https://sofifa.com/team/1028/atletico-morelia/,Mexico
,Burnley  Championship,1796,70,62,63,67,€7M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Deep,Normal,Cover,10,6,30,25.09,24.5,,https://sofifa.com/team/1796/burnley/,England
,Monterrey  Liga MX,1032,70,66,67,64,€6M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,12,7,30,25.91,24.07,,https://sofifa.com/team/1032/monterrey/,Mexico
,Middlesbrough  Championship,12,70,64,66,64,€7M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,10,30,24.27,23.53,,https://sofifa.com/team/12/middlesbrough/,England
,SC Freiburg  Bundesliga,25,70,70,67,70,€1.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,7,30,25.73,24.2,,https://sofifa.com/team/25/sc-freiburg/,Germany
,1. FC Kaiserslautern  Bundesliga,29,70,69,68,68,€5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,9,33,23.64,24.06,,https://sofifa.com/team/29/1-fc-kaiserslautern/,Germany
,Atalanta  Serie B,39,70,68,68,66,€3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,8,29,27.09,26.72,,https://sofifa.com/team/39/atalanta/,Italy
,Siena  Serie B,1838,70,70,67,66,€3.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,10,7,29,28.27,26.0,,https://sofifa.com/team/1838/siena/,Italy
,RC Lens  Ligue 1,64,70,65,65,63,€4M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,10,32,29.0,24.03,,https://sofifa.com/team/64/rc-lens/,France
,Santos Laguna  Liga MX,110144,70,63,65,66,€4M,€0,Fast,Little,Long,Organised,Normal,Risky,Normal,Organised,Press,Medium,Wide,Cover,13,7,30,27.09,24.37,,https://sofifa.com/team/110144/santos-laguna/,Mexico
,Cesena FC  Serie A,110915,70,69,68,68,€3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,6,29,27.91,26.28,,https://sofifa.com/team/110915/cesena-fc/,Italy
,Cruz Azul  Liga MX,1878,70,69,63,65,€6M,€0,Fast,Little,Long,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,9,33,26.0,23.58,,https://sofifa.com/team/1878/cruz-azul/,Mexico
,Lecce  Serie A,347,70,69,69,67,€4M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,10,8,26,27.18,25.77,,https://sofifa.com/team/347/lecce/,Italy
,Vitória SC  Primeira Liga,1887,70,67,68,68,€500K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,14,7,29,27.55,24.93,,https://sofifa.com/team/1887/vitoria-sc/,Portugal
,CD Nacional  Primeira Liga,1891,70,68,68,67,€700K,€0,Balanced,Little,Short,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,6,29,24.64,24.24,,https://sofifa.com/team/1891/cd-nacional/,Portugal
,FC Utrecht  Eredivisie,1903,70,66,67,69,€8M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Offside trap,16,8,28,24.27,23.18,,https://sofifa.com/team/1903/fc-utrecht/,Netherlands
,Valenciennes FC  Ligue 1,110456,70,66,64,67,€3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,4,34,26.64,23.47,,https://sofifa.com/team/110456/valenciennes-fc/,France
,FC Basel 1893  Super League,896,70,69,67,65,€3.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,10,25,25.27,23.28,,https://sofifa.com/team/896/fc-basel-1893/,Switzerland
,Hull City  Championship,1952,70,68,66,65,€7M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Wide,Cover,11,7,28,25.09,24.32,,https://sofifa.com/team/1952/hull-city/,England
,Hertha BSC  2. Bundesliga,166,70,70,65,69,€4M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,11,28,26.09,24.46,,https://sofifa.com/team/166/hertha-bsc/,Germany
,Cardiff City  Championship,1961,70,70,68,66,€7M,€0,Fast,Little,Mixed,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,10,7,26,26.64,25.0,,https://sofifa.com/team/1961/cardiff-city/,England
,Bologna  Serie A,189,70,69,70,69,€6M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,13,9,31,25.73,24.61,,https://sofifa.com/team/189/bologna/,Italy
,FC Red Bull Salzburg  Bundesliga,191,70,66,67,66,€7.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,11,26,26.45,24.81,,https://sofifa.com/team/191/fc-red-bull-salzburg/,Austria
,Real Valladolid CF  La Liga 2,462,70,65,67,67,€3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,7,30,28.0,25.0,,https://sofifa.com/team/462/real-valladolid-cf/,Spain
,Stade Malherbe Caen  Ligue 1,210,70,69,67,68,€3.1M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,5,26,27.55,24.65,,https://sofifa.com/team/210/stade-malherbe-caen/,France
,Club Brugge KV  Pro League,231,70,67,66,66,€2.3M,€0,Fast,Little,Mixed,Free form,Normal,Risky,Normal,Free form,Press,Medium,Normal,Cover,18,13,25,26.09,24.12,,https://sofifa.com/team/231/club-brugge-kv/,Belgium
,Standard de Liège  Pro League,232,70,69,66,66,€2.5M,€0,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,18,12,30,22.36,22.43,,https://sofifa.com/team/232/standard-de-liege/,Belgium
,Feyenoord  Eredivisie,246,70,67,67,67,€500K,€0,Balanced,Little,Mixed,Free form,Little,Normal,Little,Organised,Press,Medium,Normal,Cover,17,10,30,22.36,23.2,,https://sofifa.com/team/246/feyenoord/,Netherlands
,FC St. Pauli  Bundesliga,110329,70,69,69,68,€1.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,6,28,25.36,25.71,,https://sofifa.com/team/110329/fc-st-pauli/,Germany
,Sparta Praha  První liga,267,69,65,64,70,€5.5M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Lots,Organised,Press,Medium,Normal,Cover,20,10,25,27.55,25.64,,https://sofifa.com/team/267/sparta-praha/,Czechia
,Nottingham Forest  Championship,14,69,66,64,65,€5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,6,29,24.73,24.07,,https://sofifa.com/team/14/nottingham-forest/,England
,Queens Park Rangers  Championship,15,69,67,67,66,€9.6M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,9,30,27.36,26.8,,https://sofifa.com/team/15/queens-park-rangers/,England
,Club Athletico Paranaense  Série A,1039,69,70,70,69,€800K,€0,Balanced,Little,Long,Organised,Lots,Normal,Normal,Organised,Press,Deep,Wide,Cover,13,4,30,26.0,23.9,,https://sofifa.com/team/1039/club-athletico-paranaense/,Brazil
,Spartak Nalchik  Premier League,110103,69,59,60,62,€2M,€0,Slow,Little,Long,Organised,Normal,Safe,Normal,Organised,Press,Deep,Normal,Cover,11,6,30,24.36,22.6,,https://sofifa.com/team/110103/spartak-nalchik/,Russia
,AS Nancy Lorraine  Ligue 1,1823,69,71,66,67,€4M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,6,28,27.27,25.18,,https://sofifa.com/team/1823/as-nancy-lorraine/,France
,FC Augsburg  2. Bundesliga,100409,69,68,64,67,€2.5M,€0,Fast,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,8,4,30,26.36,24.53,,https://sofifa.com/team/100409/fc-augsburg/,Germany
,Pachuca  Liga MX,110147,69,66,63,63,€2.3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Free form,Press,Medium,Wide,Cover,16,10,30,27.36,22.67,,https://sofifa.com/team/110147/pachuca/,Mexico
,Guadalajara  Liga MX,1880,69,65,66,64,€4M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Normal,Free form,Press,Medium,Wide,Cover,20,9,30,23.64,21.7,,https://sofifa.com/team/1880/guadalajara/,Mexico
,Toluca  Liga MX,1882,69,63,63,66,€1.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,15,8,30,26.55,23.3,,https://sofifa.com/team/1882/toluca/,Mexico
,Marítimo  Primeira Liga,1893,69,67,66,67,€700K,€0,Slow,Little,Short,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,13,6,30,24.73,24.77,,https://sofifa.com/team/1893/maritimo/,Portugal
,Avaí FC  Série A,111976,69,66,67,66,€250K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,5,1,30,25.73,24.5,,https://sofifa.com/team/111976/avai-fc/,Brazil
,AC Arlésien  Ligue 1,111989,69,66,65,66,€1.8M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,5,2,25,27.0,26.44,,https://sofifa.com/team/111989/ac-arlesien/,France
