Unnamed: 0,Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Passing.1,Shooting,Positioning.1,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,Unnamed: 26,href,country
,Bolton Wanderers  Premier League,4,76,78,71,68,€12.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,12,25,27.45,26.12,,https://sofifa.com/team/4/bolton-wanderers/,England
,Middlesbrough  Premier League,12,76,80,75,71,€25M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,12,25,26.0,24.52,,https://sofifa.com/team/12/middlesbrough/,England
,West Ham United  Premier League,19,76,77,76,77,€12.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,12,25,25.45,25.6,,https://sofifa.com/team/19/west-ham-united/,England
,Olympiacos FC  Super League,280,76,76,78,72,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,12,23,29.82,28.87,,https://sofifa.com/team/280/olympiacos-fc/,Greece
,Torino  Serie A,54,76,76,73,74,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,10,23,30.0,28.96,,https://sofifa.com/team/54/torino/,Italy
,AC ChievoVerona  Serie A,192,76,73,71,72,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,10,23,28.64,27.83,,https://sofifa.com/team/192/ac-chievoverona/,Italy
,Athletic Club  La Liga,448,76,75,74,73,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,17,13,23,25.55,25.17,,https://sofifa.com/team/448/athletic-club/,Spain
,Real Betis Balompié  La Liga,449,76,75,74,76,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,12,23,26.55,26.57,,https://sofifa.com/team/449/real-betis-balompie/,Spain
,RCD Espanyol  La Liga,452,76,78,74,68,€15M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,16,11,23,25.0,25.04,,https://sofifa.com/team/452/rcd-espanyol/,Spain
,Real Zaragoza  La Liga,244,76,78,74,72,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,16,12,23,25.55,25.91,,https://sofifa.com/team/244/real-zaragoza/,Spain
,Ajax  Eredivisie,245,76,77,73,76,€10M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,15,24,23.18,24.29,,https://sofifa.com/team/245/ajax/,Netherlands
,Aston Villa  Premier League,2,75,76,74,73,€10.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,12,25,24.64,24.88,,https://sofifa.com/team/2/aston-villa/,England
,Borussia Mönchengladbach  Bundesliga,23,75,75,71,71,€10M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,11,23,25.82,24.52,,https://sofifa.com/team/23/borussia-monchengladbach/,Germany
,VfB Stuttgart  Bundesliga,36,75,73,70,74,€8M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,17,12,23,25.09,25.17,,https://sofifa.com/team/36/vfb-stuttgart/,Germany
,Sampdoria  Serie A,1837,75,75,72,68,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,16,10,23,27.91,26.35,,https://sofifa.com/team/1837/sampdoria/,Italy
,Udinese  Serie A,55,75,80,73,70,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,10,23,24.36,22.52,,https://sofifa.com/team/55/udinese/,Italy
,RC Lens  Ligue 1,64,75,70,69,70,€8M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,10,23,25.82,24.78,,https://sofifa.com/team/64/rc-lens/,France
,Galatasaray SK  Süper Lig,325,75,79,73,73,€7.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,13,23,28.27,26.57,,https://sofifa.com/team/325/galatasaray-sk/,Türkiye
,Stade Rennais FC  Ligue 1,74,75,69,68,73,€10M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,9,23,24.18,23.74,,https://sofifa.com/team/74/stade-rennais-fc/,France
,Celtic  Premiership,78,75,76,72,69,€25M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,13,25,27.0,25.68,,https://sofifa.com/team/78/celtic/,Scotland
,Boca Juniors  Liga Profesional de Fútbol,1877,75,67,69,73,€3.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,10,25,26.91,24.28,,https://sofifa.com/team/1877/boca-juniors/,Argentina
,São Paulo  Série A,598,75,76,73,72,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,19,10,23,27.73,26.39,,https://sofifa.com/team/598/sao-paulo/,Brazil
,Charlton Athletic  Premier League,89,75,76,73,70,€12.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,12,25,27.55,25.96,,https://sofifa.com/team/89/charlton-athletic/,England
,Fulham FC  Premier League,144,75,77,72,74,€10M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,10,25,28.64,27.48,,https://sofifa.com/team/144/fulham-fc/,England
,Hertha BSC  Bundesliga,166,75,67,73,73,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,11,23,27.73,25.22,,https://sofifa.com/team/166/hertha-bsc/,Germany
,VfL Wolfsburg  Bundesliga,175,75,75,70,76,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,10,23,27.55,26.96,,https://sofifa.com/team/175/vfl-wolfsburg/,Germany
,SL Benfica  Primeira Liga,234,75,77,73,72,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,18,12,23,27.45,27.17,,https://sofifa.com/team/234/sl-benfica/,Portugal
,RC Deportivo de La Coruña  La Liga,242,75,72,74,74,€8M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,18,13,23,25.82,25.65,,https://sofifa.com/team/242/rc-deportivo-de-la-coruna/,Spain
,PSV  Eredivisie,247,75,76,71,75,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,19,14,23,25.73,24.96,,https://sofifa.com/team/247/psv/,Netherlands
,Portsmouth  Premier League,1790,75,77,73,75,€22M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,11,25,28.09,26.72,,https://sofifa.com/team/1790/portsmouth/,England
,Internacional  Série A,1048,74,72,70,70,€1.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,16,8,21,28.55,26.67,,https://sofifa.com/team/1048/internacional/,Brazil
,Eintracht Frankfurt  Bundesliga,1824,74,74,69,73,€3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,10,23,25.18,25.52,,https://sofifa.com/team/1824/eintracht-frankfurt/,Germany
,Livorno  Serie A,1844,74,79,73,76,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,7,23,28.55,28.22,,https://sofifa.com/team/1844/livorno/,Italy
,AJ Auxerre  Ligue 1,57,74,68,74,71,€10M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,10,23,24.64,24.35,,https://sofifa.com/team/57/aj-auxerre/,France
,Levante UD  La Liga,1853,74,75,74,73,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,8,23,29.82,29.0,,https://sofifa.com/team/1853/levante-ud/,Spain
,Getafe CF  La Liga,1860,74,72,74,75,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,8,23,27.36,26.87,,https://sofifa.com/team/1860/getafe-cf/,Spain
,FC Nantes  Ligue 1,71,74,70,72,70,€7M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,9,23,26.55,24.3,,https://sofifa.com/team/71/fc-nantes/,France
,Panathinaikos FC  Super League,1884,74,78,73,68,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,11,23,26.91,25.3,,https://sofifa.com/team/1884/panathinaikos-fc/,Greece
,Wigan Athletic  Premier League,1917,74,71,71,69,€12.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,10,25,27.0,26.6,,https://sofifa.com/team/1917/wigan-athletic/,England
,RC Celta  La Liga,450,74,76,73,72,€6M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,11,23,27.0,25.83,,https://sofifa.com/team/450/rc-celta/,Spain
,Hannover 96  Bundesliga,485,74,70,71,74,€300K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,9,23,28.91,27.13,,https://sofifa.com/team/485/hannover-96/,Germany
,Sporting CP  Primeira Liga,237,74,74,74,69,€1.8M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,18,11,23,25.0,24.52,,https://sofifa.com/team/237/sporting-cp/,Portugal
,Corinthians  Série A,1041,73,76,71,70,€20M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,10,23,24.73,24.09,,https://sofifa.com/team/1041/corinthians/,Brazil
,AS Saint-Étienne  Ligue 1,1819,73,74,71,75,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,9,22,26.55,24.14,,https://sofifa.com/team/1819/as-saint-etienne/,France
,Parma  Serie A,50,73,72,69,69,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,11,23,27.27,26.0,,https://sofifa.com/team/50/parma/,Italy
,OGC Nice  Ligue 1,72,73,69,69,70,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,10,23,26.0,25.17,,https://sofifa.com/team/72/ogc-nice/,France
,River Plate  Liga Profesional de Fútbol,1876,73,66,70,72,€500K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,10,25,26.0,24.6,,https://sofifa.com/team/1876/river-plate/,Argentina
,Rangers FC  Premiership,86,73,75,72,71,€25M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,12,25,25.27,25.24,,https://sofifa.com/team/86/rangers-fc/,Scotland
,Club América  Liga MX,1879,73,75,68,70,€1.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,5,23,26.55,25.74,,https://sofifa.com/team/1879/club-america/,Mexico
,Birmingham City  Championship,88,73,71,68,72,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,10,20,26.18,25.05,,https://sofifa.com/team/88/birmingham-city/,England
,FC Basel 1893  Super League,896,73,70,68,73,€4M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,10,23,26.82,24.48,,https://sofifa.com/team/896/fc-basel-1893/,Switzerland
,1. FC Nürnberg  Bundesliga,171,73,74,73,71,€3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,9,23,25.45,26.09,,https://sofifa.com/team/171/1-fc-nurnberg/,Germany
,FC Sochaux-Montbéliard  Ligue 1,226,73,65,71,72,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,9,23,25.09,25.39,,https://sofifa.com/team/226/fc-sochaux-montbeliard/,France
,RSC Anderlecht  Pro League,229,73,70,70,69,€5.4M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,12,23,24.55,23.39,,https://sofifa.com/team/229/rsc-anderlecht/,Belgium
,Sheffield United  Premier League,1794,72,71,66,69,€20M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,11,25,23.82,25.72,,https://sofifa.com/team/1794/sheffield-united/,England
,Toulouse FC  Ligue 1,1809,72,71,69,68,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,8,23,25.64,23.57,,https://sofifa.com/team/1809/toulouse-fc/,France
,AEK Athens  Super League,278,72,72,69,62,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,19,10,23,28.0,25.83,,https://sofifa.com/team/278/aek-athens/,Greece
,Santos  Série A,1053,72,72,74,69,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,17,9,21,26.82,25.67,,https://sofifa.com/team/1053/santos/,Brazil
,ESTAC Troyes  Ligue 1,294,72,71,72,70,€4M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,5,23,28.27,26.7,,https://sofifa.com/team/294/estac-troyes/,France
,Siena  Serie A,1838,72,75,69,62,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,7,23,28.82,26.04,,https://sofifa.com/team/1838/siena/,Italy
,Cagliari  Serie A,1842,72,78,68,64,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,8,23,26.09,25.74,,https://sofifa.com/team/1842/cagliari/,Italy
,Ascoli  Serie A,1847,72,73,69,66,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,7,23,27.82,26.3,,https://sofifa.com/team/1847/ascoli/,Italy
,Cruzeiro  Série A,568,72,73,70,66,€500K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,16,9,23,24.36,23.65,,https://sofifa.com/team/568/cruzeiro/,Brazil
,RC Recreativo de Huelva  La Liga,571,72,74,73,70,€1.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,8,23,26.18,26.22,,https://sofifa.com/team/571/rc-recreativo-de-huelva/,Spain
,Beşiktaş JK  Süper Lig,327,72,71,68,71,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,17,12,23,26.09,24.39,,https://sofifa.com/team/327/besiktas-jk/,Türkiye
,Guadalajara  Liga MX,1880,72,70,67,71,€1.3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,8,23,24.73,24.26,,https://sofifa.com/team/1880/guadalajara/,Mexico
,West Bromwich Albion  Championship,109,72,74,72,71,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,10,21,29.0,26.81,,https://sofifa.com/team/109/west-bromwich-albion/,England
,DSC Arminia Bielefeld  Bundesliga,159,72,73,71,72,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,8,23,28.55,27.52,,https://sofifa.com/team/159/dsc-arminia-bielefeld/,Germany
,VfL Bochum 1848  Bundesliga,160,72,71,72,71,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,8,23,26.91,26.39,,https://sofifa.com/team/160/vfl-bochum-1848/,Germany
,1. FSV Mainz 05  Bundesliga,169,72,70,71,70,€1.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,8,23,25.82,24.91,,https://sofifa.com/team/169/1-fsv-mainz-05/,Germany
,Gimnàstic de Tarragona  La Liga,15019,72,73,69,69,€1.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,7,23,27.55,27.17,,https://sofifa.com/team/15019/gimnastic-de-tarragona/,Spain
,Trabzonspor  Süper Lig,436,72,70,74,67,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,18,10,21,25.55,25.38,,https://sofifa.com/team/436/trabzonspor/,Türkiye
,FC Red Bull Salzburg  Bundesliga,191,72,71,66,71,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,16,10,23,28.36,28.52,,https://sofifa.com/team/191/fc-red-bull-salzburg/,Austria
,RCD Mallorca  La Liga,453,72,71,72,71,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,11,23,27.55,25.83,,https://sofifa.com/team/453/rcd-mallorca/,Spain
,Racing Santander  La Liga,456,72,74,72,67,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,10,23,26.36,25.57,,https://sofifa.com/team/456/racing-santander/,Spain
,Real Sociedad  La Liga,457,72,71,73,70,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,16,12,23,26.0,25.83,,https://sofifa.com/team/457/real-sociedad/,Spain
,Empoli  Serie A,1746,72,70,72,66,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,6,23,28.36,26.74,,https://sofifa.com/team/1746/empoli/,Italy
,Feyenoord  Eredivisie,246,72,76,70,72,€4.2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,18,13,23,25.09,25.39,,https://sofifa.com/team/246/feyenoord/,Netherlands
,Reading FC  Premier League,1793,71,72,71,64,€25M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,9,25,25.82,24.88,,https://sofifa.com/team/1793/reading-fc/,England
