Unnamed: 0,Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Passing.1,Shooting,Positioning.1,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,Unnamed: 26,href,country
,Atlético Madrid  La Liga,240,81,81,80,81,€60M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,19,19,31,26.73,23.42,,https://sofifa.com/team/240/atletico-madrid/,Spain
,Valencia CF  La Liga,461,80,79,80,79,€70M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,18,17,33,25.0,22.76,,https://sofifa.com/team/461/valencia-cf/,Spain
,Liverpool  Premier League,9,79,81,79,79,€55M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,18,18,33,25.45,23.67,,https://sofifa.com/team/9/liverpool/,England
,Tottenham Hotspur  Premier League,18,79,82,78,79,€45M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,17,33,24.09,21.76,,https://sofifa.com/team/18/tottenham-hotspur/,England
,Bayer 04 Leverkusen  Bundesliga,32,79,79,76,76,€25M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Double,Medium,Narrow,Cover,17,16,29,24.27,23.34,,https://sofifa.com/team/32/bayer-04-leverkusen/,Germany
,Inter  Serie A,44,79,78,79,78,€37.5M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,17,25,25.55,25.28,,https://sofifa.com/team/44/inter/,Italy
,Napoli  Serie A,48,79,83,78,79,€27.5M,€0,Balanced,Lots,Mixed,Organised,Normal,Risky,Lots,Organised,Double,Medium,Normal,Offside trap,18,17,25,25.73,25.04,,https://sofifa.com/team/48/napoli/,Italy
,Roma  Serie A,52,79,79,82,78,€34M,€0,Balanced,Lots,Mixed,Organised,Lots,Risky,Normal,Free form,Press,Medium,Normal,Cover,18,17,33,24.55,25.12,,https://sofifa.com/team/52/roma/,Italy
,VfL Wolfsburg  Bundesliga,175,79,78,79,79,€50M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,18,17,30,26.55,24.07,,https://sofifa.com/team/175/vfl-wolfsburg/,Germany
,Athletic Club  La Liga,448,79,78,78,78,€12M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,16,16,23,26.64,26.04,,https://sofifa.com/team/448/athletic-club/,Spain
,Sevilla FC  La Liga,481,79,79,80,80,€34.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,17,33,26.27,25.12,,https://sofifa.com/team/481/sevilla-fc/,Spain
,Villarreal CF  La Liga,483,79,79,79,79,€10M,€0,Balanced,Normal,Mixed,Free form,Normal,Risky,Normal,Free form,Press,Medium,Normal,Cover,15,14,33,25.09,23.55,,https://sofifa.com/team/483/villarreal-cf/,Spain
,Everton  Premier League,7,78,78,78,80,€25M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,16,33,26.18,24.36,,https://sofifa.com/team/7/everton/,England
,Borussia Mönchengladbach  Bundesliga,23,78,77,78,75,€20M,€0,Balanced,Normal,Short,Organised,Little,Normal,Normal,Free form,Press,Medium,Narrow,Cover,16,14,32,24.09,23.44,,https://sofifa.com/team/23/borussia-monchengladbach/,Germany
,FC Schalke 04  Bundesliga,34,78,79,77,78,€21.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,18,16,33,23.64,23.61,,https://sofifa.com/team/34/fc-schalke-04/,Germany
,Lazio  Serie A,46,78,78,77,77,€17.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Free form,Press,Medium,Normal,Cover,17,16,29,29.27,25.62,,https://sofifa.com/team/46/lazio/,Italy
,AC Milan  Serie A,47,78,79,75,76,€40M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,19,17,28,25.82,25.32,,https://sofifa.com/team/47/ac-milan/,Italy
,Zenit  Premier League,100769,78,79,78,78,€35M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,16,30,27.73,24.3,,https://sofifa.com/team/100769/zenit/,Russia
,SL Benfica  Primeira Liga,234,78,81,78,77,€19.5M,€0,Fast,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,17,30,25.27,24.6,,https://sofifa.com/team/234/sl-benfica/,Portugal
,FC Porto  Primeira Liga,236,78,77,78,76,€24M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,20,17,30,25.55,24.0,,https://sofifa.com/team/236/fc-porto/,Portugal
,Sporting CP  Primeira Liga,237,78,79,79,74,€14M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,19,15,29,25.55,24.52,,https://sofifa.com/team/237/sporting-cp/,Portugal
,Newcastle United  Premier League,13,77,77,77,75,€35M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,16,33,24.64,23.94,,https://sofifa.com/team/13/newcastle-united/,England
,Stoke City  Premier League,1806,77,76,78,76,€30M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,14,33,26.55,24.91,,https://sofifa.com/team/1806/stoke-city/,England
,Southampton  Premier League,17,77,76,76,76,€32M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,13,14,33,25.91,23.21,,https://sofifa.com/team/17/southampton/,England
,West Ham United  Premier League,19,77,76,76,74,€30M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,14,33,25.91,23.48,,https://sofifa.com/team/19/west-ham-united/,England
,Fiorentina  Serie A,110374,77,78,76,78,€19.5M,€0,Balanced,Normal,Short,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,16,15,24,26.73,26.25,,https://sofifa.com/team/110374/fiorentina/,Italy
,Olympique Lyonnais  Ligue 1,66,77,77,77,77,€17M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,19,16,33,24.36,23.27,,https://sofifa.com/team/66/olympique-lyonnais/,France
,AS Monaco  Ligue 1,69,77,77,77,77,€55M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,16,33,25.91,22.94,,https://sofifa.com/team/69/as-monaco/,France
,Fenerbahçe SK  Süper Lig,326,77,79,76,76,€23M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Free form,Double,Medium,Normal,Cover,20,15,28,27.73,26.25,,https://sofifa.com/team/326/fenerbahce-sk/,Türkiye
,Beşiktaş JK  Süper Lig,327,77,79,77,75,€17M,€0,Fast,Lots,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,20,14,28,28.45,25.25,,https://sofifa.com/team/327/besiktas-jk/,Türkiye
,Real Sociedad  La Liga,457,77,77,77,76,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,16,32,24.91,23.88,,https://sofifa.com/team/457/real-sociedad/,Spain
,Crystal Palace  Premier League,1799,76,75,76,75,€23.5M,€0,Balanced,Normal,Mixed,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,12,13,33,26.73,25.79,,https://sofifa.com/team/1799/crystal-palace/,England
,AS Saint-Étienne  Ligue 1,1819,76,74,75,76,€9.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,15,33,27.64,24.7,,https://sofifa.com/team/1819/as-saint-etienne/,France
,TSG 1899 Hoffenheim  Bundesliga,10029,76,75,74,75,€15M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Double,High,Normal,Cover,13,13,29,22.64,23.83,,https://sofifa.com/team/10029/tsg-1899-hoffenheim/,Germany
,Torino  Serie A,54,76,77,75,77,€14M,€0,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,Deep,Normal,Cover,13,11,23,25.91,25.74,,https://sofifa.com/team/54/torino/,Italy
,PFC CSKA  Premier League,315,76,72,78,75,€14M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Offside trap,19,16,24,27.64,25.42,,https://sofifa.com/team/315/pfc-cska/,Russia
,Málaga CF  La Liga,573,76,75,76,75,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,13,15,33,27.36,24.67,,https://sofifa.com/team/573/malaga-cf/,Spain
,Leicester City  Premier League,95,76,76,77,75,€27M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,33,27.36,24.7,,https://sofifa.com/team/95/leicester-city/,England
,Swansea City  Premier League,1960,76,77,76,76,€25M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,12,14,33,26.73,24.27,,https://sofifa.com/team/1960/swansea-city/,England
,Real Betis Balompié  La Liga,449,76,77,75,75,€6.4M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,33,27.36,25.39,,https://sofifa.com/team/449/real-betis-balompie/,Spain
,RC Celta  La Liga,450,76,77,76,76,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,12,12,33,26.45,23.06,,https://sofifa.com/team/450/rc-celta/,Spain
,Shakhtar Donetsk  Premier League,101059,76,74,76,76,€20M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,20,14,26,25.45,25.69,,https://sofifa.com/team/101059/shakhtar-donetsk/,Ukraine
,Olympique de Marseille  Ligue 1,219,76,77,76,74,€18M,€0,Balanced,Lots,Mixed,Organised,Lots,Normal,Little,Organised,Double,Medium,Normal,Cover,20,16,32,24.0,23.34,,https://sofifa.com/team/219/olympique-de-marseille/,France
,Ajax  Eredivisie,245,76,74,76,74,€13M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,15,30,22.45,21.27,,https://sofifa.com/team/245/ajax/,Netherlands
,PSV  Eredivisie,247,76,75,75,77,€12.4M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,19,14,30,23.64,22.5,,https://sofifa.com/team/247/psv/,Netherlands
,Aston Villa  Premier League,2,75,74,74,74,€29M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,15,33,27.18,23.45,,https://sofifa.com/team/2/aston-villa/,England
,Watford  Premier League,1795,75,77,74,74,€19M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,10,33,27.36,24.97,,https://sofifa.com/team/1795/watford/,England
,Atlético Mineiro  Série A,1035,75,75,75,76,€8M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Wide,Cover,16,10,20,27.0,27.0,,https://sofifa.com/team/1035/atletico-mineiro/,Brazil
,Olympiacos FC  Super League,280,75,75,75,74,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,14,25,24.82,24.96,,https://sofifa.com/team/280/olympiacos-fc/,Greece
,Hamburger SV  Bundesliga,28,75,76,74,74,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,14,33,27.36,24.33,,https://sofifa.com/team/28/hamburger-sv/,Germany
,1. FC Köln  Bundesliga,31,75,74,73,74,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,24,25.27,24.25,,https://sofifa.com/team/31/1-fc-koln/,Germany
,Eintracht Frankfurt  Bundesliga,1824,75,76,72,73,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,13,30,25.64,24.1,,https://sofifa.com/team/1824/eintracht-frankfurt/,Germany
,VfB Stuttgart  Bundesliga,36,75,75,76,74,€11M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,14,14,31,26.09,23.81,,https://sofifa.com/team/36/vfb-stuttgart/,Germany
,Sampdoria  Serie A,1837,75,75,72,73,€10.5M,€0,Slow,Normal,Mixed,Organised,Little,Safe,Normal,Organised,Press,Medium,Normal,Cover,15,11,30,26.73,25.73,,https://sofifa.com/team/1837/sampdoria/,Italy
,Udinese  Serie A,55,75,76,74,75,€17.5M,€0,Balanced,Normal,Mixed,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,15,15,29,26.82,25.62,,https://sofifa.com/team/55/udinese/,Italy
,Fluminense  Série A,567,75,74,77,75,€7.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,12,20,27.0,27.0,,https://sofifa.com/team/567/fluminense/,Brazil
,FC Augsburg  Bundesliga,100409,75,75,74,73,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,11,33,26.45,25.24,,https://sofifa.com/team/100409/fc-augsburg/,Germany
,Levante UD  La Liga,1853,75,76,75,73,€6.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,14,31,29.09,25.71,,https://sofifa.com/team/1853/levante-ud/,Spain
,Lille OSC  Ligue 1,65,75,75,73,76,€10.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,15,14,30,27.64,24.77,,https://sofifa.com/team/65/lille-osc/,France
,Galatasaray SK  Süper Lig,325,75,70,75,73,€21M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,15,28,27.73,25.54,,https://sofifa.com/team/325/galatasaray-sk/,Türkiye
,Stade Rennais FC  Ligue 1,74,75,76,75,75,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,33,26.55,23.36,,https://sofifa.com/team/74/stade-rennais-fc/,France
,FC Krasnodar  Premier League,112218,75,74,75,74,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,12,30,27.91,24.77,,https://sofifa.com/team/112218/fc-krasnodar/,Russia
,Sunderland  Premier League,106,75,77,74,74,€28M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,13,14,33,25.73,24.79,,https://sofifa.com/team/106/sunderland/,England
,West Bromwich Albion  Premier League,109,75,76,73,73,€22M,€0,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,33,27.64,24.7,,https://sofifa.com/team/109/west-bromwich-albion/,England
,FC Lokomotiv  Premier League,100765,75,65,73,75,€15M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Free form,Press,Medium,Normal,Cover,17,14,30,27.09,25.63,,https://sofifa.com/team/100765/fc-lokomotiv/,Russia
,Hertha BSC  Bundesliga,166,75,75,75,76,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,30,26.27,24.6,,https://sofifa.com/team/166/hertha-bsc/,Germany
,1. FSV Mainz 05  Bundesliga,169,75,75,75,74,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,31,23.91,23.58,,https://sofifa.com/team/169/1-fsv-mainz-05/,Germany
,RCD Espanyol  La Liga,452,75,76,75,74,€6.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,12,14,33,25.0,24.03,,https://sofifa.com/team/452/rcd-espanyol/,Spain
,Genoa  Serie A,110556,75,73,73,75,€12M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Little,Organised,Press,Deep,Normal,Cover,16,14,31,27.0,24.13,,https://sofifa.com/team/110556/genoa/,Italy
,Rayo Vallecano  La Liga,480,75,75,75,74,€4M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,13,33,27.73,26.94,,https://sofifa.com/team/480/rayo-vallecano/,Spain
,RC Deportivo de La Coruña  La Liga,242,75,79,74,74,€5.1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,12,12,33,26.73,25.21,,https://sofifa.com/team/242/rc-deportivo-de-la-coruna/,Spain
,Norwich City  Premier League,1792,74,78,74,73,€22M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,33,27.09,24.97,,https://sofifa.com/team/1792/norwich-city/,England
,SV Werder Bremen  Bundesliga,38,74,76,70,75,€4.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Wide,Cover,13,13,33,26.36,23.61,,https://sofifa.com/team/38/sv-werder-bremen/,Germany
,Atalanta  Serie A,39,74,74,73,73,€6.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,28,27.27,26.75,,https://sofifa.com/team/39/atalanta/,Italy
,FC Girondins de Bordeaux  Ligue 1,59,74,75,73,74,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,14,33,24.18,23.18,,https://sofifa.com/team/59/fc-girondins-de-bordeaux/,France
,Getafe CF  La Liga,1860,74,73,75,74,€6.2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,32,27.18,23.66,,https://sofifa.com/team/1860/getafe-cf/,Spain
,OGC Nice  Ligue 1,72,74,74,75,74,€4.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,33,23.82,22.36,,https://sofifa.com/team/72/ogc-nice/,France
,River Plate  Liga Profesional de Fútbol,1876,74,72,74,74,€6.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,20,15,30,28.36,25.2,,https://sofifa.com/team/1876/river-plate/,Argentina
,Boca Juniors  Liga Profesional de Fútbol,1877,74,74,74,73,€7.5M,€0,Balanced,Lots,Short,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,14,30,27.0,23.5,,https://sofifa.com/team/1877/boca-juniors/,Argentina
,Grêmio  Série A,1629,74,73,73,74,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,10,20,27.0,27.0,,https://sofifa.com/team/1629/gremio/,Brazil
,Sassuolo  Serie A,111974,74,77,72,74,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,7,25,26.36,25.68,,https://sofifa.com/team/111974/sassuolo/,Italy
,Sporting Clube de Braga  Primeira Liga,1896,74,75,74,74,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,17,13,30,25.18,24.03,,https://sofifa.com/team/1896/sporting-clube-de-braga/,Portugal
,KAA Gent  Pro League,674,74,75,73,73,€5.6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,11,27,24.36,24.67,,https://sofifa.com/team/674/kaa-gent/,Belgium
,Bologna  Serie A,189,74,75,72,72,€12M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,32,27.0,25.31,,https://sofifa.com/team/189/bologna/,Italy
,AC ChievoVerona  Serie A,192,74,73,74,73,€4.6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,11,10,29,30.91,28.59,,https://sofifa.com/team/192/ac-chievoverona/,Italy
,RSC Anderlecht  Pro League,229,74,74,75,72,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Wide,Cover,20,14,27,24.36,23.19,,https://sofifa.com/team/229/rsc-anderlecht/,Belgium
,Hannover 96  Bundesliga,485,74,73,70,74,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,33,24.0,23.61,,https://sofifa.com/team/485/hannover-96/,Germany
,Granada CF  La Liga,110832,74,73,73,74,€6.1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,33,25.64,24.36,,https://sofifa.com/team/110832/granada-cf/,Spain
,San Lorenzo de Almagro  Liga Profesional de Fútbol,1013,74,73,74,74,€3.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,11,30,29.09,25.83,,https://sofifa.com/team/1013/san-lorenzo-de-almagro/,Argentina
,Feyenoord  Eredivisie,246,74,73,74,74,€7M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,17,13,27,25.55,22.78,,https://sofifa.com/team/246/feyenoord/,Netherlands
,Toulouse FC  Ligue 1,1809,73,77,73,70,€5.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,33,22.55,22.91,,https://sofifa.com/team/1809/toulouse-fc/,France
,Santos  Série A,1053,73,76,73,73,€8.8M,€0,Balanced,Normal,Mixed,Organised,Little,Normal,Normal,Free form,Press,Medium,Normal,Cover,16,11,20,27.0,27.0,,https://sofifa.com/team/1053/santos/,Brazil
,Vasco da Gama  Série A,569,73,76,71,74,€2.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,16,10,20,27.0,27.0,,https://sofifa.com/team/569/vasco-da-gama/,Brazil
,En Avant Guingamp  Ligue 1,62,73,73,73,72,€3.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,10,29,28.91,26.24,,https://sofifa.com/team/62/en-avant-guingamp/,France
,Montpellier HSC  Ligue 1,70,73,70,73,74,€7.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,13,31,26.27,24.61,,https://sofifa.com/team/70/montpellier-hsc/,France
,Panathinaikos FC  Super League,1884,73,74,71,73,€5.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,13,28,26.36,26.54,,https://sofifa.com/team/1884/panathinaikos-fc/,Greece
,Palmeiras  Série A,383,73,81,73,73,€8.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,18,11,20,27.0,27.0,,https://sofifa.com/team/383/palmeiras/,Brazil
,AFC Bournemouth  Premier League,1943,73,72,74,72,€16M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,8,33,26.82,25.09,,https://sofifa.com/team/1943/afc-bournemouth/,England
,Spartak Moscow  Premier League,100767,73,76,73,72,€20M,€0,Fast,Normal,Mixed,Organised,Normal,Risky,Normal,Free form,Press,Medium,Normal,Offside trap,20,15,30,26.36,23.57,,https://sofifa.com/team/100767/spartak-moscow/,Russia
,Hull City  Championship,1952,73,73,73,73,€15M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,10,30,26.55,24.9,,https://sofifa.com/team/1952/hull-city/,England
,Tigres UANL  Liga MX,1970,73,76,73,71,€18M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,18,9,27,28.36,26.19,,https://sofifa.com/team/1970/tigres-uanl/,Mexico
,Trabzonspor  Süper Lig,436,73,76,70,72,€11.5M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,17,13,28,26.91,24.07,,https://sofifa.com/team/436/trabzonspor/,Türkiye
