Unnamed: 0,Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Passing.1,Shooting,Positioning.1,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,Unnamed: 26,href,country
,Arsenal  Premier League,1,82,82,83,80,€92.5M,€2.4B,Balanced,Normal,Short,Organised,Normal,Safe,Normal,Free form,Press,High,Narrow,Cover,8,8,33,26.73,24.09,,https://sofifa.com/team/1/arsenal/,England
,Manchester United  Premier League,11,82,83,83,80,€175M,€3.5B,Balanced,Lots,Mixed,Organised,Normal,Risky,Normal,Free form,Double,High,Normal,Cover,10,10,33,25.82,24.03,,https://sofifa.com/team/11/manchester-united/,England
,Inter  Serie A,44,82,83,82,81,€39M,€499M,Balanced,Normal,Mixed,Free form,Lots,Normal,Normal,Organised,Press,High,Wide,Cover,9,7,25,26.73,26.8,,https://sofifa.com/team/44/inter/,Italy
,Napoli  Serie A,48,82,84,83,81,€40M,€423M,Balanced,Lots,Mixed,Organised,Lots,Risky,Lots,Organised,Press,High,Normal,Offside trap,9,7,24,25.64,25.58,,https://sofifa.com/team/48/napoli/,Italy
,Borussia Dortmund  Bundesliga,22,81,82,82,79,€60M,€991.9M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Free form,Press,High,Narrow,Cover,8,7,31,25.0,22.52,,https://sofifa.com/team/22/borussia-dortmund/,Germany
,Bayer 04 Leverkusen  Bundesliga,32,80,81,81,78,€39M,€420.8M,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Free form,Double,Medium,Normal,Offside trap,7,6,25,24.73,24.56,,https://sofifa.com/team/32/bayer-04-leverkusen/,Germany
,Lazio  Serie A,46,80,81,80,80,€17.5M,€214M,Balanced,Lots,Mixed,Organised,Lots,Normal,Little,Free form,Press,Medium,Narrow,Cover,7,6,27,27.45,26.3,,https://sofifa.com/team/46/lazio/,Italy
,AC Milan  Serie A,47,80,80,80,80,€52M,€740M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,7,7,28,22.73,25.25,,https://sofifa.com/team/47/ac-milan/,Italy
,Roma  Serie A,52,80,81,79,81,€40M,€512M,Balanced,Lots,Mixed,Organised,Lots,Normal,Normal,Free form,Press,High,Normal,Cover,9,8,26,27.55,25.35,,https://sofifa.com/team/52/roma/,Italy
,Real Betis Balompié  La Liga,449,80,79,80,80,€16.1M,€175M,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Double,Medium,Wide,Cover,5,2,32,26.45,23.94,,https://sofifa.com/team/449/real-betis-balompie/,Spain
,Valencia CF  La Liga,461,80,79,81,79,€66.3M,€613M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Organised,Press,High,Normal,Cover,8,6,33,25.55,23.27,,https://sofifa.com/team/461/valencia-cf/,Spain
,Sevilla FC  La Liga,481,80,81,80,79,€34.5M,€960M,Balanced,Normal,Mixed,Organised,Lots,Safe,Normal,Organised,Double,Medium,Normal,Cover,7,7,33,28.36,24.42,,https://sofifa.com/team/481/sevilla-fc/,Spain
,FC Porto  Primeira Liga,236,80,79,81,83,€19M,€197M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Double,High,Normal,Cover,10,8,28,27.27,25.46,,https://sofifa.com/team/236/fc-porto/,Portugal
,Ajax  Eredivisie,245,80,79,81,79,€26.5M,€284M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Free form,Double,Medium,Normal,Cover,10,5,30,23.82,22.33,,https://sofifa.com/team/245/ajax/,Netherlands
,Everton  Premier League,7,79,77,80,79,€75M,€1.1B,Balanced,Little,Mixed,Organised,Lots,Safe,Normal,Organised,Press,Medium,Narrow,Cover,7,6,33,24.73,23.61,,https://sofifa.com/team/7/everton/,England
,Borussia Mönchengladbach  Bundesliga,23,79,81,78,78,€25M,€326.8M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free form,Press,High,Normal,Cover,6,5,29,25.91,24.38,,https://sofifa.com/team/23/borussia-monchengladbach/,Germany
,RB Leipzig  Bundesliga,112172,79,80,80,78,€50M,€401.2M,Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Free form,Double,Medium,Normal,Cover,8,6,32,24.45,21.69,,https://sofifa.com/team/112172/rb-leipzig/,Germany
,Olympique Lyonnais  Ligue 1,66,79,78,81,78,€36.4M,€240M,Balanced,Lots,Mixed,Organised,Normal,Risky,Normal,Organised,Double,High,Normal,Cover,8,6,31,23.45,22.52,,https://sofifa.com/team/66/olympique-lyonnais/,France
,AS Monaco  Ligue 1,69,79,82,78,77,€50M,€500M,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,9,6,33,26.73,24.15,,https://sofifa.com/team/69/as-monaco/,France
,Athletic Club  La Liga,448,79,80,80,78,€18.5M,€250M,Fast,Normal,Long,Organised,Lots,Risky,Normal,Free form,Press,Medium,Normal,Cover,6,6,33,26.73,24.85,,https://sofifa.com/team/448/athletic-club/,Spain
,Villarreal CF  La Liga,483,79,78,79,78,€32.9M,€370M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Wide,Cover,8,7,33,27.09,25.24,,https://sofifa.com/team/483/villarreal-cf/,Spain
,SL Benfica  Primeira Liga,234,79,78,79,79,€16M,€207M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,Medium,Normal,Cover,10,7,27,23.55,23.59,,https://sofifa.com/team/234/sl-benfica/,Portugal
,West Ham United  Premier League,19,78,78,78,77,€74M,€1.1B,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,5,33,28.09,25.55,,https://sofifa.com/team/19/west-ham-united/,England
,Eintracht Frankfurt  Bundesliga,1824,78,80,78,77,€14.5M,€199.8M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Double,Medium,Normal,Cover,5,4,33,26.82,24.15,,https://sofifa.com/team/1824/eintracht-frankfurt/,Germany
,FC Schalke 04  Bundesliga,34,78,76,77,78,€42M,€691.1M,Fast,Normal,Long,Organised,Lots,Risky,Lots,Organised,Press,High,Normal,Cover,8,6,32,24.91,23.53,,https://sofifa.com/team/34/fc-schalke-04/,Germany
,TSG 1899 Hoffenheim  Bundesliga,10029,78,77,79,79,€28M,€328.1M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,6,5,28,25.55,23.39,,https://sofifa.com/team/10029/tsg-1899-hoffenheim/,Germany
,Leicester City  Premier League,95,78,78,76,79,€55M,€979M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,5,33,24.82,24.21,,https://sofifa.com/team/95/leicester-city/,England
,VfL Wolfsburg  Bundesliga,175,78,77,78,77,€40M,€303.1M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,31,25.27,23.58,,https://sofifa.com/team/175/vfl-wolfsburg/,Germany
,Real Sociedad  La Liga,457,78,79,77,76,€15.8M,€150M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,3,33,24.64,23.12,,https://sofifa.com/team/457/real-sociedad/,Spain
,Olympique de Marseille  Ligue 1,219,78,79,80,76,€21.2M,€180M,Balanced,Lots,Mixed,Free form,Normal,Normal,Normal,Organised,Contain,Medium,Normal,Cover,7,5,29,25.64,25.14,,https://sofifa.com/team/219/olympique-de-marseille/,France
,Sporting CP  Primeira Liga,237,78,78,78,78,€18.3M,€185M,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Double,Medium,Normal,Cover,9,4,27,25.36,24.63,,https://sofifa.com/team/237/sporting-cp/,Portugal
,Watford  Premier League,1795,77,78,78,77,€48M,€640M,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Narrow,Offside trap,4,3,31,28.27,25.32,,https://sofifa.com/team/1795/watford/,England
,Burnley  Premier League,1796,77,77,75,77,€45M,€575M,Fast,Little,Long,Organised,Lots,Risky,Lots,Organised,Press,Medium,Normal,Cover,4,3,33,26.64,24.88,,https://sofifa.com/team/1796/burnley/,England
,Crystal Palace  Premier League,1799,77,79,77,76,€50M,€650M,Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Organised,Press,High,Normal,Cover,4,4,33,26.73,25.18,,https://sofifa.com/team/1799/crystal-palace/,England
,SV Werder Bremen  Bundesliga,38,77,75,78,76,€12M,€154.6M,Balanced,Normal,Mixed,Free form,Lots,Safe,Normal,Organised,Press,Medium,Wide,Cover,5,4,30,26.36,24.47,,https://sofifa.com/team/38/sv-werder-bremen/,Germany
,Atalanta  Serie A,39,77,82,77,75,€8M,€92M,Balanced,Normal,Mixed,Free form,Little,Safe,Little,Free form,Double,Medium,Normal,Cover,6,3,24,27.0,24.25,,https://sofifa.com/team/39/atalanta/,Italy
,Torino  Serie A,54,77,81,76,78,€12M,€117M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Free form,Contain,Deep,Narrow,Cover,6,4,22,26.55,25.14,,https://sofifa.com/team/54/torino/,Italy
,Getafe CF  La Liga,1860,77,79,75,78,€5.4M,€35.4M,Fast,Normal,Long,Organised,Normal,Normal,Lots,Organised,Contain,Deep,Narrow,Cover,5,2,28,26.36,25.68,,https://sofifa.com/team/1860/getafe-cf/,Spain
,Beşiktaş JK  Süper Lig,327,77,79,78,75,€22.7M,€195M,Balanced,Normal,Mixed,Organised,Lots,Safe,Normal,Organised,Press,Medium,Normal,Offside trap,10,7,27,29.91,26.0,,https://sofifa.com/team/327/besiktas-jk/,Türkiye
,Wolverhampton Wanderers  Premier League,110,77,75,80,76,€60M,€425M,Balanced,Lots,Mixed,Organised,Normal,Risky,Little,Free form,Press,High,Normal,Cover,3,1,33,25.73,22.27,,https://sofifa.com/team/110/wolverhampton-wanderers/,England
,AFC Bournemouth  Premier League,1943,77,79,76,77,€47M,€540M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,3,33,26.27,24.0,,https://sofifa.com/team/1943/afc-bournemouth/,England
,FC Lokomotiv  Premier League,100765,77,77,75,77,€15.7M,€180M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Double,High,Normal,Cover,8,6,28,27.82,26.75,,https://sofifa.com/team/100765/fc-lokomotiv/,Russia
,Hertha BSC  Bundesliga,166,77,77,76,77,€12M,€153M,Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,6,4,32,26.82,23.69,,https://sofifa.com/team/166/hertha-bsc/,Germany
,RC Celta  La Liga,450,77,80,77,75,€11.8M,€110M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,33,25.45,23.45,,https://sofifa.com/team/450/rc-celta/,Spain
,RCD Espanyol  La Liga,452,77,77,77,75,€10.4M,€75M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,High,Normal,Cover,5,2,33,26.0,25.03,,https://sofifa.com/team/452/rcd-espanyol/,Spain
,SD Eibar  La Liga,467,77,79,77,76,€5.4M,€29M,Fast,Lots,Long,Organised,Lots,Normal,Normal,Organised,Double,Medium,Normal,Offside trap,4,1,29,27.36,26.1,,https://sofifa.com/team/467/sd-eibar/,Spain
,Girona FC  La Liga,110062,77,79,76,76,€3.9M,€9.8M,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Narrow,Cover,4,1,33,25.91,24.27,,https://sofifa.com/team/110062/girona-fc/,Spain
,PSV  Eredivisie,247,77,81,75,76,€19M,€220M,Balanced,Normal,Mixed,Organised,Little,Safe,Little,Free form,Press,High,Normal,Cover,10,5,30,23.91,21.6,,https://sofifa.com/team/247/psv/,Netherlands
,Newcastle United  Premier League,13,76,75,77,76,€40M,€983M,Balanced,Little,Mixed,Organised,Little,Normal,Little,Organised,Press,Medium,Narrow,Cover,5,3,33,25.82,24.27,,https://sofifa.com/team/13/newcastle-united/,England
,Brighton & Hove Albion  Premier League,1808,76,76,77,76,€36.5M,€440M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,High,Normal,Cover,2,1,33,26.73,24.67,,https://sofifa.com/team/1808/brighton-hove-albion/,England
,Southampton  Premier League,17,76,75,77,74,€50M,€981.5M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Organised,Press,High,Wide,Cover,5,4,33,24.36,23.03,,https://sofifa.com/team/17/southampton/,England
,AS Saint-Étienne  Ligue 1,1819,76,76,77,75,€9.7M,€68M,Fast,Lots,Long,Organised,Normal,Risky,Lots,Organised,Press,Medium,Normal,Cover,6,3,32,26.64,23.78,,https://sofifa.com/team/1819/as-saint-etienne/,France
,1. FC Köln  2. Bundesliga,31,76,77,75,74,€12.5M,€159.8M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,10,3,29,25.91,23.93,,https://sofifa.com/team/31/1-fc-koln/,Germany
,VfB Stuttgart  Bundesliga,36,76,75,76,75,€20M,€273.1M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Organised,Press,High,Normal,Cover,6,4,28,26.09,24.71,,https://sofifa.com/team/36/vfb-stuttgart/,Germany
,Fiorentina  Serie A,110374,76,78,76,75,€19.5M,€202M,Balanced,Little,Mixed,Organised,Little,Safe,Normal,Free form,Press,Medium,Narrow,Cover,7,6,21,23.18,23.48,,https://sofifa.com/team/110374/fiorentina/,Italy
,Sampdoria  Serie A,1837,76,80,77,75,€14M,€157M,Balanced,Normal,Mixed,Organised,Little,Safe,Little,Organised,Press,High,Normal,Offside trap,5,3,24,25.36,25.5,,https://sofifa.com/team/1837/sampdoria/,Italy
,Levante UD  La Liga,1853,76,77,76,75,€8.2M,€39M,Fast,Lots,Long,Organised,Normal,Risky,Lots,Organised,Press,Medium,Wide,Cover,3,1,33,25.45,24.36,,https://sofifa.com/team/1853/levante-ud/,Spain
,Lille OSC  Ligue 1,65,76,75,76,75,€10.4M,€75M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,High,Normal,Cover,6,4,27,24.18,22.67,,https://sofifa.com/team/65/lille-osc/,France
,Galatasaray SK  Süper Lig,325,76,76,77,75,€25.4M,€175M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Free form,Press,High,Wide,Offside trap,10,7,30,27.82,25.33,,https://sofifa.com/team/325/galatasaray-sk/,Türkiye
,Fenerbahçe SK  Süper Lig,326,76,76,74,76,€32M,€201.7M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Free form,Press,Medium,Normal,Cover,10,7,30,28.82,27.3,,https://sofifa.com/team/326/fenerbahce-sk/,Türkiye
,River Plate  Liga Profesional de Fútbol,1876,76,77,77,75,€14.2M,€100.8M,Fast,Lots,Long,Organised,Lots,Risky,Normal,Free form,Double,Medium,Normal,Cover,10,9,28,28.09,26.07,,https://sofifa.com/team/1876/river-plate/,Argentina
,Boca Juniors  Liga Profesional de Fútbol,1877,76,78,76,75,€15M,€107.5M,Balanced,Lots,Mixed,Organised,Little,Normal,Normal,Organised,Press,High,Normal,Cover,10,9,26,26.64,24.77,,https://sofifa.com/team/1877/boca-juniors/,Argentina
,Sporting Clube de Braga  Primeira Liga,1896,76,77,76,76,€8.4M,€54.5M,Balanced,Normal,Mixed,Free form,Lots,Normal,Normal,Organised,Double,High,Normal,Cover,8,3,27,25.55,24.63,,https://sofifa.com/team/1896/sporting-clube-de-braga/,Portugal
,Medipol Başakşehir FK  Süper Lig,101014,76,74,77,75,€6M,€35M,Balanced,Little,Mixed,Organised,Normal,Safe,Normal,Free form,Press,High,Normal,Cover,8,4,29,29.73,28.17,,https://sofifa.com/team/101014/medipol-basaksehir-fk/,Türkiye
,Deportivo Alavés  La Liga,463,76,76,77,76,€4.4M,€13M,Fast,Normal,Long,Organised,Lots,Normal,Lots,Organised,Contain,Deep,Narrow,Cover,3,1,27,26.82,24.37,,https://sofifa.com/team/463/deportivo-alaves/,Spain
,Racing Club  Liga Profesional de Fútbol,101085,76,79,76,76,€9.5M,€47.5M,Balanced,Normal,Mixed,Organised,Lots,Safe,Little,Organised,Double,Medium,Normal,Cover,9,8,28,28.91,25.86,,https://sofifa.com/team/101085/racing-club/,Argentina
,Monterrey  Liga MX,1032,75,77,74,74,€19.6M,€165M,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,9,8,27,28.64,24.96,,https://sofifa.com/team/1032/monterrey/,Mexico
,Olympiacos FC  Super League,280,75,73,75,73,€14.9M,€159M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,Medium,Normal,Cover,10,6,26,24.45,25.46,,https://sofifa.com/team/280/olympiacos-fc/,Greece
,CD Leganés  La Liga,100888,75,74,75,74,€4.2M,€10.8M,Fast,Normal,Long,Organised,Lots,Risky,Lots,Organised,Contain,Deep,Narrow,Cover,4,1,31,26.18,24.9,,https://sofifa.com/team/100888/cd-leganes/,Spain
,Cagliari  Serie A,1842,75,76,74,73,€6M,€62M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,1,28,26.45,26.39,,https://sofifa.com/team/1842/cagliari/,Italy
,Udinese  Serie A,55,75,76,75,74,€7M,€102M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,3,28,25.18,24.68,,https://sofifa.com/team/55/udinese/,Italy
,Montpellier HSC  Ligue 1,70,75,75,74,75,€6.8M,€43M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,3,30,27.82,24.57,,https://sofifa.com/team/70/montpellier-hsc/,France
,FC Nantes  Ligue 1,71,75,73,75,74,€7M,€45M,Fast,Normal,Long,Organised,Lots,Normal,Lots,Organised,Contain,Medium,Normal,Cover,5,2,32,26.0,23.59,,https://sofifa.com/team/71/fc-nantes/,France
,OGC Nice  Ligue 1,72,75,74,75,74,€8.6M,€50M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,High,Normal,Cover,6,3,33,24.27,21.97,,https://sofifa.com/team/72/ogc-nice/,France
,Stade Rennais FC  Ligue 1,74,75,77,75,75,€8.6M,€50M,Balanced,Lots,Mixed,Organised,Little,Normal,Little,Free form,Press,Medium,Narrow,Cover,5,3,30,25.91,23.53,,https://sofifa.com/team/74/stade-rennais-fc/,France
,Grêmio  Série A,1629,75,74,73,74,€8.5M,€95M,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Double,High,Normal,Cover,9,8,20,30.0,30.0,,https://sofifa.com/team/1629/gremio/,Brazil
,Sassuolo  Serie A,111974,75,75,74,73,€13M,€94M,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Organised,Double,High,Normal,Cover,6,4,26,24.64,24.12,,https://sofifa.com/team/111974/sassuolo/,Italy
,PAOK  Super League,393,75,71,76,75,€5.5M,€15.5M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,4,28,27.82,26.36,,https://sofifa.com/team/393/paok/,Greece
,Fulham FC  Premier League,144,75,78,76,73,€45M,€410M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,2,33,25.0,23.85,,https://sofifa.com/team/144/fulham-fc/,England
,Tigres UANL  Liga MX,1970,75,80,75,72,€27M,€190M,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Organised,Press,High,Wide,Cover,10,7,29,27.73,25.03,,https://sofifa.com/team/1970/tigres-uanl/,Mexico
,Dynamo Kyiv  Premier League,101047,75,71,76,72,€15.8M,€150M,Balanced,Lots,Mixed,Organised,Lots,Risky,Normal,Free form,Press,High,Normal,Cover,10,6,28,23.36,23.18,,https://sofifa.com/team/101047/dynamo-kyiv/,Ukraine
,Bologna  Serie A,189,75,76,76,73,€12.7M,€85M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,4,2,29,26.91,25.07,,https://sofifa.com/team/189/bologna/,Italy
,Shakhtar Donetsk  Premier League,101059,75,75,76,75,€18.6M,€300M,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Free form,Double,High,Wide,Cover,10,8,28,28.09,24.43,,https://sofifa.com/team/101059/shakhtar-donetsk/,Ukraine
,Club Brugge KV  Pro League,231,75,76,76,74,€13.5M,€125M,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,High,Normal,Cover,9,5,28,23.09,22.71,,https://sofifa.com/team/231/club-brugge-kv/,Belgium
,Atlético Mineiro  Série A,1035,74,76,75,74,€13.5M,€64M,Fast,Normal,Long,Free form,Normal,Risky,Lots,Organised,Press,Medium,Normal,Cover,7,6,20,28.18,28.8,,https://sofifa.com/team/1035/atletico-mineiro/,Brazil
,Independiente  Liga Profesional de Fútbol,110093,74,73,75,74,€10M,€81M,Fast,Lots,Long,Organised,Lots,Risky,Lots,Free form,Press,High,Normal,Cover,9,8,26,26.91,24.96,,https://sofifa.com/team/110093/independiente/,Argentina
,Internacional  Série A,1048,74,73,74,74,€8.9M,€60M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,6,20,28.91,29.6,,https://sofifa.com/team/1048/internacional/,Brazil
,SC Freiburg  Bundesliga,25,74,75,73,74,€10.5M,€125.3M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,1,2,30,25.73,23.9,,https://sofifa.com/team/25/sc-freiburg/,Germany
,FC Augsburg  Bundesliga,100409,74,74,74,76,€9.5M,€119.3M,Balanced,Normal,Mixed,Organised,Lots,Risky,Lots,Organised,Press,Medium,Wide,Cover,3,3,33,25.91,24.06,,https://sofifa.com/team/100409/fc-augsburg/,Germany
,FC Girondins de Bordeaux  Ligue 1,59,74,75,74,73,€11.1M,€70M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,Medium,Normal,Cover,6,3,31,24.91,22.26,,https://sofifa.com/team/59/fc-girondins-de-bordeaux/,France
,PFC CSKA  Premier League,315,74,73,74,71,€15M,€250M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Contain,Medium,Normal,Cover,10,7,27,23.0,22.3,,https://sofifa.com/team/315/pfc-cska/,Russia
,RC Strasbourg Alsace  Ligue 1,76,74,74,74,75,€5.4M,€30M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,High,Narrow,Cover,1,1,29,26.18,24.79,,https://sofifa.com/team/76/rc-strasbourg-alsace/,France
,Celtic  Premiership,78,74,73,74,73,€12.5M,€76M,Balanced,Normal,Mixed,Organised,Little,Safe,Little,Organised,Double,Medium,Normal,Cover,10,4,28,24.36,24.64,,https://sofifa.com/team/78/celtic/,Scotland
,Club América  Liga MX,1879,74,74,75,72,€25.1M,€150M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,9,30,26.18,23.93,,https://sofifa.com/team/1879/club-america/,Mexico
,Al Hilal  Pro League,605,74,80,73,70,€7.7M,€17.6M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,High,Normal,Cover,10,7,30,27.18,26.9,,https://sofifa.com/team/605/al-hilal/,Saudi Arabia
,Vitória SC  Primeira Liga,1887,74,72,74,74,€4.1M,€26.5M,Balanced,Normal,Mixed,Organised,Normal,Risky,Lots,Free form,Press,Medium,Normal,Cover,7,3,27,24.64,24.3,,https://sofifa.com/team/1887/vitoria-sc/,Portugal
,Stade de Reims  Ligue 1,379,74,73,73,73,€5.2M,€25M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,1,29,26.18,24.03,,https://sofifa.com/team/379/stade-de-reims/,France
,Huddersfield Town  Premier League,1939,74,72,73,75,€37.5M,€400M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,2,1,33,24.82,23.73,,https://sofifa.com/team/1939/huddersfield-town/,England
,SPAL  Serie A,112791,74,75,74,73,€4.5M,€25M,Balanced,Normal,Mixed,Free form,Lots,Safe,Normal,Organised,Double,Medium,Normal,Cover,1,1,25,27.91,26.72,,https://sofifa.com/team/112791/spal/,Italy
,Spartak Moscow  Premier League,100767,74,75,74,74,€27.6M,€300M,Balanced,Lots,Mixed,Organised,Lots,Normal,Little,Free form,Press,Medium,Normal,Cover,10,4,28,25.55,23.57,,https://sofifa.com/team/100767/spartak-moscow/,Russia
,KRC Genk  Pro League,673,74,76,74,74,€8.5M,€71M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Free form,Press,Medium,Normal,Cover,7,4,26,24.27,22.19,,https://sofifa.com/team/673/krc-genk/,Belgium
