Unnamed: 0,Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Passing.1,Shooting,Positioning.1,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,Unnamed: 26,href,country
,Inter  Serie A,44,77,78,74,76,€20M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,18,33,25.27,24.55,,https://sofifa.com/team/44/inter/,Italy
,Lazio  Serie A,46,77,78,75,75,€15M,€0,Fast,Normal,Mixed,Organised,Lots,Risky,Lots,Free form,Press,Medium,Normal,Cover,16,17,33,26.36,26.15,,https://sofifa.com/team/46/lazio/,Italy
,AC Milan  Serie A,47,77,77,76,76,€12M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,20,18,33,27.55,26.15,,https://sofifa.com/team/47/ac-milan/,Italy
,AS Monaco  Ligue 1,69,77,77,75,74,€75M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,13,15,31,25.0,23.23,,https://sofifa.com/team/69/as-monaco/,France
,Zenit  Premier League,100769,77,79,76,77,€40M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,17,30,25.64,24.03,,https://sofifa.com/team/100769/zenit/,Russia
,Athletic Club  La Liga,448,77,77,77,77,€10.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,15,16,32,26.36,24.06,,https://sofifa.com/team/448/athletic-club/,Spain
,SL Benfica  Primeira Liga,234,77,80,77,77,€18M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,16,30,28.45,25.3,,https://sofifa.com/team/234/sl-benfica/,Portugal
,FC Porto  Primeira Liga,236,77,78,76,78,€20M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,20,17,30,24.91,23.67,,https://sofifa.com/team/236/fc-porto/,Portugal
,Stoke City  Premier League,1806,76,76,75,74,€16M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,14,33,26.55,24.97,,https://sofifa.com/team/1806/stoke-city/,England
,Southampton  Premier League,17,76,77,75,76,€11M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,11,13,33,26.18,22.82,,https://sofifa.com/team/17/southampton/,England
,Bayer 04 Leverkusen  Bundesliga,32,76,78,77,74,€18M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Double,Medium,Normal,Cover,16,16,23,23.64,23.43,,https://sofifa.com/team/32/bayer-04-leverkusen/,Germany
,Olympique Lyonnais  Ligue 1,66,76,78,75,74,€13M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,18,16,33,24.09,22.79,,https://sofifa.com/team/66/olympique-lyonnais/,France
,Galatasaray SK  Süper Lig,325,76,75,75,72,€18M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,15,28,26.64,25.93,,https://sofifa.com/team/325/galatasaray-sk/,Türkiye
,Fenerbahçe SK  Süper Lig,326,76,78,77,74,€17M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,14,27,28.27,26.59,,https://sofifa.com/team/326/fenerbahce-sk/,Türkiye
,Shakhtar Donetsk  Premier League,101059,76,73,76,75,€25M,€0,Fast,Lots,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,20,14,28,25.82,25.04,,https://sofifa.com/team/101059/shakhtar-donetsk/,Ukraine
,Real Sociedad  La Liga,457,76,78,76,76,€6.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,15,33,25.73,24.06,,https://sofifa.com/team/457/real-sociedad/,Spain
,Olympique de Marseille  Ligue 1,219,76,76,76,72,€15M,€0,Balanced,Lots,Mixed,Organised,Lots,Normal,Little,Organised,Press,Medium,Normal,Cover,20,16,31,23.0,22.1,,https://sofifa.com/team/219/olympique-de-marseille/,France
,Villarreal CF  La Liga,483,76,78,76,74,€8M,€0,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,13,13,33,25.55,23.0,,https://sofifa.com/team/483/villarreal-cf/,Spain
,Sporting CP  Primeira Liga,237,76,76,76,74,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,19,14,30,24.0,22.87,,https://sofifa.com/team/237/sporting-cp/,Portugal
,Aston Villa  Premier League,2,75,72,74,74,€11.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,15,33,25.36,24.73,,https://sofifa.com/team/2/aston-villa/,England
,Newcastle United  Premier League,13,75,74,75,74,€17M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,16,33,26.27,23.52,,https://sofifa.com/team/13/newcastle-united/,England
,Queens Park Rangers  Premier League,15,75,74,74,71,€10M,€0,Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,14,33,28.91,24.91,,https://sofifa.com/team/15/queens-park-rangers/,England
,West Ham United  Premier League,19,75,75,74,72,€11M,€0,Fast,Normal,Mixed,Organised,Lots,Risky,Little,Organised,Press,Deep,Normal,Cover,13,14,33,25.64,24.45,,https://sofifa.com/team/19/west-ham-united/,England
,AS Saint-Étienne  Ligue 1,1819,75,75,72,74,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,15,33,25.82,24.24,,https://sofifa.com/team/1819/as-saint-etienne/,France
,Hamburger SV  Bundesliga,28,75,76,73,72,€7.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,15,31,26.64,24.45,,https://sofifa.com/team/28/hamburger-sv/,Germany
,TSG 1899 Hoffenheim  Bundesliga,10029,75,78,74,73,€9M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,13,28,24.45,23.57,,https://sofifa.com/team/10029/tsg-1899-hoffenheim/,Germany
,FC Dynamo Moscow  Premier League,312,75,78,74,70,€18.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,16,30,26.09,23.83,,https://sofifa.com/team/312/fc-dynamo-moscow/,Russia
,PFC CSKA  Premier League,315,75,75,74,74,€18M,€0,Fast,Normal,Mixed,Organised,Normal,Risky,Normal,Free form,Press,Medium,Normal,Cover,19,16,30,27.0,22.97,,https://sofifa.com/team/315/pfc-cska/,Russia
,Lille OSC  Ligue 1,65,75,73,75,74,€13M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,16,15,29,26.55,23.97,,https://sofifa.com/team/65/lille-osc/,France
,Beşiktaş JK  Süper Lig,327,75,78,74,72,€13M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,14,28,23.36,23.89,,https://sofifa.com/team/327/besiktas-jk/,Türkiye
,FC Lokomotiv  Premier League,100765,75,70,75,74,€11M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Free form,Press,Medium,Normal,Cover,17,15,30,26.82,25.53,,https://sofifa.com/team/100765/fc-lokomotiv/,Russia
,Swansea City  Premier League,1960,75,77,74,74,€9.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Deep,Normal,Cover,10,14,33,25.64,24.21,,https://sofifa.com/team/1960/swansea-city/,England
,PSV  Eredivisie,247,75,76,73,72,€9.5M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,19,14,30,22.55,21.67,,https://sofifa.com/team/247/psv/,Netherlands
,Eintracht Frankfurt  Bundesliga,1824,74,77,70,73,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,26,25.18,23.35,,https://sofifa.com/team/1824/eintracht-frankfurt/,Germany
,VfB Stuttgart  Bundesliga,36,74,76,74,72,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Narrow,Cover,14,14,31,25.0,23.29,,https://sofifa.com/team/36/vfb-stuttgart/,Germany
,Sampdoria  Serie A,1837,74,76,72,72,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,14,11,30,24.64,24.43,,https://sofifa.com/team/1837/sampdoria/,Italy
,Torino  Serie A,54,74,75,73,76,€6M,€0,Fast,Lots,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,11,29,26.55,26.24,,https://sofifa.com/team/54/torino/,Italy
,FC Girondins de Bordeaux  Ligue 1,59,74,72,74,72,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,14,33,25.82,23.39,,https://sofifa.com/team/59/fc-girondins-de-bordeaux/,France
,Málaga CF  La Liga,573,74,74,73,74,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,10,15,32,27.64,23.91,,https://sofifa.com/team/573/malaga-cf/,Spain
,Boca Juniors  Liga Profesional de Fútbol,1877,74,75,75,72,€4.5M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,14,30,27.27,23.47,,https://sofifa.com/team/1877/boca-juniors/,Argentina
,Sunderland  Premier League,106,74,76,73,72,€16M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,14,33,26.36,24.21,,https://sofifa.com/team/106/sunderland/,England
,West Bromwich Albion  Premier League,109,74,74,74,71,€9.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,14,33,27.91,24.36,,https://sofifa.com/team/109/west-bromwich-albion/,England
,Hertha BSC  Bundesliga,166,74,76,74,73,€8M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,27,25.09,25.48,,https://sofifa.com/team/166/hertha-bsc/,Germany
,1. FSV Mainz 05  Bundesliga,169,74,77,74,73,€4.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,31,24.45,23.77,,https://sofifa.com/team/169/1-fsv-mainz-05/,Germany
,RC Celta  La Liga,450,74,75,74,73,€2.9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,12,12,33,25.55,22.64,,https://sofifa.com/team/450/rc-celta/,Spain
,Genoa  Serie A,110556,74,74,73,72,€18M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Little,Organised,Press,Deep,Normal,Cover,16,14,29,25.09,24.14,,https://sofifa.com/team/110556/genoa/,Italy
,Rayo Vallecano  La Liga,480,74,75,73,75,€1.5M,€0,Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,13,32,28.09,24.44,,https://sofifa.com/team/480/rayo-vallecano/,Spain
,Hannover 96  Bundesliga,485,74,75,74,73,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,13,33,25.64,24.39,,https://sofifa.com/team/485/hannover-96/,Germany
,Ajax  Eredivisie,245,74,74,72,70,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Free form,Press,Medium,Normal,Cover,20,14,29,19.91,21.31,,https://sofifa.com/team/245/ajax/,Netherlands
,Crystal Palace  Premier League,1799,73,73,73,73,€9M,€0,Balanced,Normal,Long,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,10,11,33,27.36,25.45,,https://sofifa.com/team/1799/crystal-palace/,England
,Olympiacos FC  Super League,280,73,78,73,72,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,20,14,28,25.27,24.57,,https://sofifa.com/team/280/olympiacos-fc/,Greece
,SV Werder Bremen  Bundesliga,38,73,73,73,71,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Wide,Cover,13,13,31,24.82,22.58,,https://sofifa.com/team/38/sv-werder-bremen/,Germany
,Atalanta  Serie A,39,73,77,74,71,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,13,28,28.36,28.07,,https://sofifa.com/team/39/atalanta/,Italy
,Palermo FC  Serie A,1843,73,73,72,72,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,28,24.73,24.61,,https://sofifa.com/team/1843/palermo-fc/,Italy
,Udinese  Serie A,55,73,73,73,73,€15M,€0,Fast,Normal,Mixed,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,15,15,27,22.91,24.44,,https://sofifa.com/team/55/udinese/,Italy
,FC Augsburg  Bundesliga,100409,73,73,72,73,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,10,30,27.36,24.77,,https://sofifa.com/team/100409/fc-augsburg/,Germany
,Getafe CF  La Liga,1860,73,72,73,69,€7.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,14,32,25.73,24.5,,https://sofifa.com/team/1860/getafe-cf/,Spain
,Stade Rennais FC  Ligue 1,74,73,74,71,74,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,13,25,25.55,24.64,,https://sofifa.com/team/74/stade-rennais-fc/,France
,River Plate  Liga Profesional de Fútbol,1876,73,69,74,73,€3.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,20,14,30,25.73,23.6,,https://sofifa.com/team/1876/river-plate/,Argentina
,FC Krasnodar  Premier League,112218,73,75,73,70,€5.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,12,11,29,27.18,24.79,,https://sofifa.com/team/112218/fc-krasnodar/,Russia
,Sassuolo  Serie A,111974,73,74,70,72,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,7,33,26.27,25.94,,https://sofifa.com/team/111974/sassuolo/,Italy
,Sporting Clube de Braga  Primeira Liga,1896,73,74,73,72,€2.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,17,13,30,24.18,23.6,,https://sofifa.com/team/1896/sporting-clube-de-braga/,Portugal
,Hull City  Premier League,1952,73,75,73,70,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,11,33,27.27,24.97,,https://sofifa.com/team/1952/hull-city/,England
,Trabzonspor  Süper Lig,436,73,75,67,71,€9M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,13,28,26.27,24.82,,https://sofifa.com/team/436/trabzonspor/,Türkiye
,RCD Espanyol  La Liga,452,73,76,73,72,€6.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,16,15,32,26.27,23.97,,https://sofifa.com/team/452/rcd-espanyol/,Spain
,RSC Anderlecht  Pro League,229,73,75,74,72,€6.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,13,27,23.18,22.48,,https://sofifa.com/team/229/rsc-anderlecht/,Belgium
,Granada CF  La Liga,110832,73,72,74,72,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,14,33,26.64,24.27,,https://sofifa.com/team/110832/granada-cf/,Spain
,RC Deportivo de La Coruña  La Liga,242,73,71,72,72,€420K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,18,12,33,26.82,25.0,,https://sofifa.com/team/242/rc-deportivo-de-la-coruna/,Spain
,Feyenoord  Eredivisie,246,73,71,73,71,€5.3M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Little,Organised,Press,Medium,Normal,Cover,18,12,25,23.36,23.76,,https://sofifa.com/team/246/feyenoord/,Netherlands
,Norwich City  Championship,1792,72,73,72,71,€6.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,13,30,27.09,25.13,,https://sofifa.com/team/1792/norwich-city/,England
,FC Kuban Krasnodar  Premier League,110089,72,74,70,67,€4.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,11,24,25.64,25.79,,https://sofifa.com/team/110089/fc-kuban-krasnodar/,Russia
,Independiente  Liga Profesional de Fútbol,110093,72,72,71,70,€900K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,20,12,30,24.64,24.1,,https://sofifa.com/team/110093/independiente/,Argentina
,Toulouse FC  Ligue 1,1809,72,74,71,70,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,33,23.0,23.06,,https://sofifa.com/team/1809/toulouse-fc/,France
,SC Freiburg  Bundesliga,25,72,71,71,72,€4.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Narrow,Cover,11,11,27,24.55,23.63,,https://sofifa.com/team/25/sc-freiburg/,Germany
,1. FC Köln  Bundesliga,31,72,73,72,72,€3.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,12,12,25,24.82,24.12,,https://sofifa.com/team/31/1-fc-koln/,Germany
,Cagliari  Serie A,1842,72,71,72,71,€5M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Lots,Free form,Press,Medium,Normal,Offside trap,12,14,32,26.73,23.34,,https://sofifa.com/team/1842/cagliari/,Italy
,Levante UD  La Liga,1853,72,73,71,73,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Contain,Medium,Normal,Cover,9,14,30,27.36,25.43,,https://sofifa.com/team/1853/levante-ud/,Spain
,En Avant Guingamp  Ligue 1,62,72,76,72,71,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,10,31,29.0,25.58,,https://sofifa.com/team/62/en-avant-guingamp/,France
,UD Almería  La Liga,1861,72,73,70,71,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,11,33,25.18,23.52,,https://sofifa.com/team/1861/ud-almeria/,Spain
,Montpellier HSC  Ligue 1,70,72,74,71,71,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,13,31,26.09,24.39,,https://sofifa.com/team/70/montpellier-hsc/,France
,FC Nantes  Ligue 1,71,72,70,70,70,€2M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,31,23.91,23.48,,https://sofifa.com/team/71/fc-nantes/,France
,Celtic  Premiership,78,72,72,71,72,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,11,30,24.0,23.5,,https://sofifa.com/team/78/celtic/,Scotland
,Leicester City  Premier League,95,72,71,72,68,€9.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,10,33,27.27,25.67,,https://sofifa.com/team/95/leicester-city/,England
,Stade de Reims  Ligue 1,379,72,70,72,71,€2.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,10,10,29,26.64,24.31,,https://sofifa.com/team/379/stade-de-reims/,France
,PAOK  Super League,393,72,71,72,72,€5.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,15,10,27,27.36,25.3,,https://sofifa.com/team/393/paok/,Greece
,Spartak Moscow  Premier League,100767,72,76,71,70,€20M,€0,Fast,Normal,Mixed,Free form,Normal,Normal,Normal,Free form,Press,Medium,Normal,Offside trap,20,16,30,24.27,22.63,,https://sofifa.com/team/100767/spartak-moscow/,Russia
,AC ChievoVerona  Serie A,192,72,74,73,72,€4M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,11,28,28.91,26.64,,https://sofifa.com/team/192/ac-chievoverona/,Italy
,Hellas Verona FC  Serie A,206,72,73,73,71,€3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,9,31,30.09,25.9,,https://sofifa.com/team/206/hellas-verona-fc/,Italy
,Real Valladolid CF  La Liga 2,462,72,73,71,71,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,28,29.27,26.29,,https://sofifa.com/team/462/real-valladolid-cf/,Spain
,Empoli  Serie A,1746,72,71,72,73,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,8,27,24.45,24.22,,https://sofifa.com/team/1746/empoli/,Italy
