Unnamed: 0,Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Passing.1,Shooting,Positioning.1,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,Unnamed: 26,href,country
,AC Milan  Serie A,47,81,74,79,77,€60M,€0,Balanced,Little,Short,Free form,Normal,Normal,Lots,Free form,Press,Deep,Normal,Offside trap,20,19,31,28.73,27.87,,https://sofifa.com/team/47/ac-milan/,Italy
,Roma  Serie A,52,80,76,75,78,€30M,€0,Fast,Little,Short,Free form,Normal,Normal,Lots,Free form,Contain,Medium,Wide,Offside trap,19,16,28,28.18,26.75,,https://sofifa.com/team/52/roma/,Italy
,Valencia CF  La Liga,461,80,73,76,75,€18M,€0,Slow,Little,Short,Free form,Normal,Normal,Lots,Organised,Press,Medium,Normal,Offside trap,17,17,31,26.55,24.9,,https://sofifa.com/team/461/valencia-cf/,Spain
,Aston Villa  Premier League,2,79,70,72,75,€37.5M,€0,Fast,Little,Mixed,Organised,Lots,Normal,Normal,Free form,Double,Deep,Narrow,Cover,15,13,35,27.45,24.34,,https://sofifa.com/team/2/aston-villa/,England
,Everton  Premier League,7,79,73,73,73,€25M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Double,Medium,Normal,Cover,16,13,35,28.18,23.49,,https://sofifa.com/team/7/everton/,England
,Tottenham Hotspur  Premier League,18,79,74,76,73,€40M,€0,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,13,34,24.91,23.38,,https://sofifa.com/team/18/tottenham-hotspur/,England
,Olympique Lyonnais  Ligue 1,66,79,72,71,69,€70M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Lots,Organised,Press,High,Wide,Offside trap,16,17,35,26.09,22.51,,https://sofifa.com/team/66/olympique-lyonnais/,France
,Olympique de Marseille  Ligue 1,219,79,75,71,73,€45M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Lots,Free form,Double,Medium,Normal,Offside trap,20,16,29,28.09,25.69,,https://sofifa.com/team/219/olympique-de-marseille/,France
,Sevilla FC  La Liga,481,79,71,78,71,€30M,€0,Slow,Little,Short,Free form,Normal,Risky,Lots,Free form,Double,Medium,Normal,Offside trap,17,17,33,28.09,24.58,,https://sofifa.com/team/481/sevilla-fc/,Spain
,Atlético Madrid  La Liga,240,79,70,73,69,€25M,€0,Balanced,Little,Short,Free form,Normal,Normal,Lots,Free form,Press,High,Normal,Offside trap,18,16,32,25.73,22.72,,https://sofifa.com/team/240/atletico-madrid/,Spain
,Hamburger SV  Bundesliga,28,78,74,71,68,€20M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Lots,Organised,Press,High,Normal,Cover,17,15,33,27.64,24.27,,https://sofifa.com/team/28/hamburger-sv/,Germany
,SV Werder Bremen  Bundesliga,38,78,69,72,72,€30M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Lots,Organised,Press,High,Wide,Cover,18,16,32,25.73,23.28,,https://sofifa.com/team/38/sv-werder-bremen/,Germany
,Fiorentina  Serie A,110374,78,74,68,74,€45M,€0,Fast,Little,Short,Free form,Normal,Normal,Normal,Free form,Contain,Medium,Normal,Offside trap,17,13,28,26.91,23.82,,https://sofifa.com/team/110374/fiorentina/,Italy
,FC Girondins de Bordeaux  Ligue 1,59,78,74,77,75,€15M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Lots,Organised,Double,Medium,Wide,Offside trap,17,15,25,25.55,25.4,,https://sofifa.com/team/59/fc-girondins-de-bordeaux/,France
,VfL Wolfsburg  Bundesliga,175,78,71,73,68,€40M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,15,11,32,26.09,23.94,,https://sofifa.com/team/175/vfl-wolfsburg/,Germany
,Villarreal CF  La Liga,483,78,78,75,74,€17.5M,€0,Balanced,Little,Short,Free form,Normal,Normal,Lots,Free form,Contain,Medium,Wide,Offside trap,17,15,25,26.64,25.72,,https://sofifa.com/team/483/villarreal-cf/,Spain
,FC Porto  Primeira Liga,236,78,77,77,75,€20M,€0,Slow,Little,Short,Free form,Normal,Normal,Normal,Free form,Contain,Deep,Narrow,Offside trap,20,15,27,24.27,23.78,,https://sofifa.com/team/236/fc-porto/,Portugal
,Bayer 04 Leverkusen  Bundesliga,32,77,75,73,75,€10M,€0,Fast,Little,Short,Organised,Lots,Risky,Lots,Organised,Press,High,Wide,Cover,15,13,25,24.09,24.04,,https://sofifa.com/team/32/bayer-04-leverkusen/,Germany
,FC Schalke 04  Bundesliga,34,77,68,71,77,€8.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Lots,Organised,Press,High,Wide,Cover,17,14,35,24.18,23.54,,https://sofifa.com/team/34/fc-schalke-04/,Germany
,VfB Stuttgart  Bundesliga,36,77,73,71,73,€28M,€0,Fast,Little,Short,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,17,14,29,24.82,23.41,,https://sofifa.com/team/36/vfb-stuttgart/,Germany
,Lazio  Serie A,46,77,75,72,72,€15M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Wide,Cover,16,11,35,26.82,27.51,,https://sofifa.com/team/46/lazio/,Italy
,Napoli  Serie A,48,77,78,72,73,€20M,€0,Fast,Little,Short,Free form,Normal,Safe,Lots,Free form,Double,Medium,Normal,Cover,15,12,25,27.27,26.32,,https://sofifa.com/team/48/napoli/,Italy
,Udinese  Serie A,55,77,77,72,71,€10M,€0,Balanced,Little,Mixed,Organised,Normal,Safe,Lots,Organised,Contain,Medium,Normal,Offside trap,14,11,35,24.64,23.57,,https://sofifa.com/team/55/udinese/,Italy
,Galatasaray SK  Süper Lig,325,77,77,76,73,€15M,€0,Balanced,Little,Short,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,14,24,25.82,25.79,,https://sofifa.com/team/325/galatasaray-sk/,Türkiye
,Fenerbahçe SK  Süper Lig,326,77,68,75,74,€30M,€0,Balanced,Little,Short,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,13,26,27.27,25.46,,https://sofifa.com/team/326/fenerbahce-sk/,Türkiye
,Zenit  Premier League,100769,77,63,71,70,€40M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Double,High,Wide,Cover,19,13,29,26.09,23.93,,https://sofifa.com/team/100769/zenit/,Russia
,Genoa  Serie A,110556,77,69,69,65,€20M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Narrow,Cover,16,10,35,27.36,23.43,,https://sofifa.com/team/110556/genoa/,Italy
,SL Benfica  Primeira Liga,234,77,76,77,75,€25.8M,€0,Slow,Little,Short,Free form,Normal,Normal,Normal,Free form,Contain,Deep,Narrow,Offside trap,18,14,29,25.82,24.76,,https://sofifa.com/team/234/sl-benfica/,Portugal
,West Ham United  Premier League,19,76,71,69,68,€25M,€0,Balanced,Little,Short,Organised,Lots,Safe,Normal,Organised,Double,Deep,Narrow,Cover,15,13,35,25.73,23.57,,https://sofifa.com/team/19/west-ham-united/,England
,Borussia Dortmund  Bundesliga,22,76,69,72,70,€12M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Normal,Free form,Double,Medium,Normal,Offside trap,16,13,35,22.91,22.83,,https://sofifa.com/team/22/borussia-dortmund/,Germany
,Sampdoria  Serie A,1837,76,69,72,72,€8M,€0,Balanced,Little,Short,Organised,Little,Safe,Normal,Free form,Contain,Medium,Normal,Offside trap,15,11,29,24.82,24.38,,https://sofifa.com/team/1837/sampdoria/,Italy
,TSG 1899 Hoffenheim  Bundesliga,10029,76,71,73,71,€20M,€0,Fast,Little,Short,Organised,Normal,Risky,Normal,Organised,Double,Medium,Normal,Offside trap,14,10,30,24.55,22.47,,https://sofifa.com/team/10029/tsg-1899-hoffenheim/,Germany
,Palermo FC  Serie A,1843,76,73,70,67,€10M,€0,Balanced,Little,Mixed,Organised,Little,Safe,Lots,Organised,Press,Medium,Normal,Cover,15,10,30,25.27,24.07,,https://sofifa.com/team/1843/palermo-fc/,Italy
,Beşiktaş JK  Süper Lig,327,76,76,72,71,€23M,€0,Balanced,Little,Mixed,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,20,13,26,27.73,25.77,,https://sofifa.com/team/327/besiktas-jk/,Türkiye
,Fulham FC  Premier League,144,76,73,71,71,€11M,€0,Balanced,Little,Long,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,13,11,35,28.82,25.51,,https://sofifa.com/team/144/fulham-fc/,England
,Sporting CP  Primeira Liga,237,76,76,74,73,€9M,€0,Slow,Little,Short,Organised,Normal,Normal,Normal,Free form,Contain,Deep,Narrow,Offside trap,17,12,28,24.09,24.39,,https://sofifa.com/team/237/sporting-cp/,Portugal
,RC Deportivo de La Coruña  La Liga,242,76,69,71,69,€8M,€0,Slow,Little,Short,Organised,Normal,Safe,Normal,Organised,Press,Medium,Normal,Offside trap,18,13,33,27.36,24.42,,https://sofifa.com/team/242/rc-deportivo-de-la-coruna/,Spain
,Blackburn Rovers  Premier League,3,75,70,72,71,€15M,€0,Balanced,Little,Long,Organised,Lots,Normal,Normal,Organised,Double,Medium,Normal,Cover,15,13,30,27.18,24.83,,https://sofifa.com/team/3/blackburn-rovers/,England
,Bolton Wanderers  Premier League,4,75,70,71,72,€15M,€0,Balanced,Little,Long,Organised,Lots,Risky,Normal,Organised,Double,Medium,Normal,Cover,14,12,31,27.36,25.45,,https://sofifa.com/team/4/bolton-wanderers/,England
,Olympiacos FC  Super League,280,75,77,72,73,€20M,€0,Fast,Little,Long,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,20,13,30,27.09,25.97,,https://sofifa.com/team/280/olympiacos-fc/,Greece
,Atalanta  Serie A,39,75,73,73,71,€6M,€0,Balanced,Little,Mixed,Organised,Little,Normal,Normal,Organised,Contain,Deep,Normal,Offside trap,13,9,27,28.0,27.63,,https://sofifa.com/team/39/atalanta/,Italy
,Getafe CF  La Liga,1860,75,72,72,75,€2.5M,€0,Slow,Little,Mixed,Organised,Normal,Normal,Lots,Free form,Contain,Medium,Normal,Offside trap,13,12,26,25.73,25.08,,https://sofifa.com/team/1860/getafe-cf/,Spain
,Paris Saint-Germain  Ligue 1,73,75,70,68,69,€13M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Double,High,Wide,Offside trap,19,15,27,26.45,25.07,,https://sofifa.com/team/73/paris-saint-germain/,France
,Stade Rennais FC  Ligue 1,74,75,72,67,68,€10M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Double,High,Wide,Cover,12,8,27,26.18,23.89,,https://sofifa.com/team/74/stade-rennais-fc/,France
,Rangers FC  Premiership,86,75,71,63,69,€7.5M,€0,Balanced,Little,Mixed,Organised,Lots,Risky,Lots,Organised,Double,Medium,Wide,Cover,20,13,26,28.09,24.27,,https://sofifa.com/team/86/rangers-fc/,Scotland
,São Paulo  Série A,598,75,70,72,71,€4M,€0,Balanced,Little,Short,Organised,Normal,Risky,Lots,Organised,Contain,Deep,Narrow,Offside trap,19,11,35,28.27,24.89,,https://sofifa.com/team/598/sao-paulo/,Brazil
,Panathinaikos FC  Super League,1884,75,75,76,71,€15M,€0,Fast,Little,Long,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,14,13,25,27.45,25.56,,https://sofifa.com/team/1884/panathinaikos-fc/,Greece
,Sunderland  Premier League,106,75,70,68,71,€15M,€0,Balanced,Little,Long,Organised,Lots,Risky,Normal,Organised,Double,Medium,Normal,Cover,13,10,35,24.45,23.0,,https://sofifa.com/team/106/sunderland/,England
,Athletic Club  La Liga,448,75,66,70,70,€8.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Double,Deep,Normal,Cover,15,13,35,25.64,24.31,,https://sofifa.com/team/448/athletic-club/,Spain
,RCD Espanyol  La Liga,452,75,73,67,67,€11M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Lots,Organised,Press,High,Normal,Cover,16,12,35,24.82,23.69,,https://sofifa.com/team/452/rcd-espanyol/,Spain
,Racing Santander  La Liga,456,75,68,71,65,€3.5M,€0,Balanced,Little,Mixed,Organised,Lots,Risky,Normal,Free form,Press,Medium,Normal,Cover,13,10,33,26.27,24.15,,https://sofifa.com/team/456/racing-santander/,Spain
,Ajax  Eredivisie,245,75,75,71,72,€16.3M,€0,Slow,Little,Short,Free form,Normal,Normal,Lots,Organised,Contain,Deep,Narrow,Cover,20,15,30,23.0,23.4,,https://sofifa.com/team/245/ajax/,Netherlands
,PSV  Eredivisie,247,75,76,74,72,€14.8M,€0,Slow,Little,Short,Organised,Normal,Safe,Lots,Organised,Contain,Deep,Narrow,Cover,19,14,23,26.0,24.87,,https://sofifa.com/team/247/psv/,Netherlands
,Portsmouth  Premier League,1790,75,72,71,66,€35M,€0,Fast,Little,Long,Organised,Lots,Risky,Normal,Organised,Double,Medium,Normal,Cover,14,11,35,28.73,26.06,,https://sofifa.com/team/1790/portsmouth/,England
,Toulouse FC  Ligue 1,1809,74,65,68,72,€5M,€0,Balanced,Little,Long,Organised,Lots,Normal,Normal,Organised,Press,Deep,Narrow,Cover,11,8,32,22.91,22.78,,https://sofifa.com/team/1809/toulouse-fc/,France
,Internacional  Série A,1048,74,71,74,71,€4.5M,€0,Slow,Little,Short,Organised,Little,Normal,Lots,Organised,Press,Deep,Normal,Offside trap,17,10,30,28.0,25.37,,https://sofifa.com/team/1048/internacional/,Brazil
,AS Saint-Étienne  Ligue 1,1819,74,64,69,71,€9M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Contain,Deep,Narrow,Offside trap,19,12,30,24.27,23.4,,https://sofifa.com/team/1819/as-saint-etienne/,France
,Catania  Serie A,110364,74,73,73,72,€5M,€0,Balanced,Little,Short,Organised,Little,Safe,Normal,Organised,Press,Medium,Normal,Cover,12,9,28,25.91,25.57,,https://sofifa.com/team/110364/catania/,Italy
,Eintracht Frankfurt  Bundesliga,1824,74,69,70,71,€7.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Contain,Medium,Normal,Cover,12,10,31,27.36,24.61,,https://sofifa.com/team/1824/eintracht-frankfurt/,Germany
,Cagliari  Serie A,1842,74,70,72,70,€5M,€0,Balanced,Little,Short,Organised,Normal,Safe,Normal,Organised,Press,Medium,Normal,Cover,12,8,30,26.64,24.03,,https://sofifa.com/team/1842/cagliari/,Italy
,PFC CSKA  Premier League,315,74,62,64,67,€16.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Lots,Organised,Double,High,Wide,Offside trap,20,13,30,24.09,21.73,,https://sofifa.com/team/315/pfc-cska/,Russia
,Málaga CF  La Liga,573,74,68,69,68,€2.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,10,9,34,26.64,24.03,,https://sofifa.com/team/573/malaga-cf/,Spain
,Lille OSC  Ligue 1,65,74,72,67,70,€13M,€0,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Double,Medium,Normal,Cover,12,10,28,25.09,23.5,,https://sofifa.com/team/65/lille-osc/,France
,UD Almería  La Liga,1861,74,69,69,68,€2.8M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Press,High,Narrow,Cover,9,8,31,26.09,24.77,,https://sofifa.com/team/1861/ud-almeria/,Spain
,Celtic  Premiership,78,74,72,71,67,€20M,€0,Fast,Little,Long,Organised,Lots,Normal,Lots,Organised,Double,Medium,Wide,Cover,20,14,30,25.73,23.87,,https://sofifa.com/team/78/celtic/,Scotland
,Club América  Liga MX,1879,74,68,67,65,€15M,€0,Slow,Little,Short,Organised,Normal,Normal,Normal,Organised,Press,Medium,Narrow,Offside trap,20,11,32,26.27,23.75,,https://sofifa.com/team/1879/club-america/,Mexico
,Birmingham City  Premier League,88,74,74,69,72,€7.5M,€0,Fast,Little,Long,Organised,Lots,Risky,Lots,Organised,Double,High,Wide,Cover,12,10,31,25.82,25.0,,https://sofifa.com/team/88/birmingham-city/,England
,Alkmaar Zaanstreek  Eredivisie,1906,74,73,71,70,€13M,€0,Balanced,Little,Mixed,Organised,Little,Normal,Normal,Organised,Contain,Deep,Normal,Cover,18,11,22,23.09,24.09,,https://sofifa.com/team/1906/alkmaar-zaanstreek/,Netherlands
,Wigan Athletic  Premier League,1917,74,69,68,71,€15M,€0,Fast,Little,Long,Organised,Lots,Risky,Normal,Organised,Double,Medium,Normal,Cover,12,10,33,26.82,24.0,,https://sofifa.com/team/1917/wigan-athletic/,England
,PAOK  Super League,393,74,74,73,72,€10M,€0,Fast,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Double,Medium,Normal,Cover,14,10,24,28.36,27.13,,https://sofifa.com/team/393/paok/,Greece
,Spartak Moscow  Premier League,100767,74,73,70,71,€21.5M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Double,High,Normal,Offside trap,18,12,30,23.45,22.43,,https://sofifa.com/team/100767/spartak-moscow/,Russia
,Hertha BSC  Bundesliga,166,74,74,69,68,€7.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Contain,Medium,Normal,Cover,14,12,31,26.18,23.77,,https://sofifa.com/team/166/hertha-bsc/,Germany
,Real Valladolid CF  La Liga,462,74,68,71,71,€3.3M,€0,Balanced,Little,Mixed,Organised,Little,Normal,Normal,Organised,Press,Deep,Narrow,Cover,13,7,32,27.27,24.31,,https://sofifa.com/team/462/real-valladolid-cf/,Spain
,CA Osasuna  La Liga,479,74,68,69,70,€5.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Deep,Normal,Cover,12,11,31,28.09,25.45,,https://sofifa.com/team/479/ca-osasuna/,Spain
,Hannover 96  Bundesliga,485,74,69,69,68,€5M,€0,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Double,High,Wide,Cover,11,10,35,26.18,25.43,,https://sofifa.com/team/485/hannover-96/,Germany
,Real Zaragoza  La Liga,244,74,70,72,68,€5M,€0,Slow,Little,Short,Free form,Normal,Normal,Lots,Organised,Contain,Medium,Normal,Offside trap,16,11,35,26.27,24.83,,https://sofifa.com/team/244/real-zaragoza/,Spain
,Stoke City  Premier League,1806,73,71,67,71,€6M,€0,Balanced,Little,Long,Organised,Lots,Risky,Normal,Organised,Double,Medium,Normal,Cover,11,7,30,27.82,25.6,,https://sofifa.com/team/1806/stoke-city/,England
,Corinthians  Série A,1041,73,74,72,71,€2M,€0,Slow,Little,Short,Free form,Normal,Risky,Lots,Free form,Press,Medium,Normal,Cover,20,9,33,29.73,25.39,,https://sofifa.com/team/1041/corinthians/,Brazil
,AEK Athens  Super League,278,73,71,69,69,€10M,€0,Fast,Little,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,19,12,30,27.36,24.67,,https://sofifa.com/team/278/aek-athens/,Greece
,Borussia Mönchengladbach  Bundesliga,23,73,73,69,69,€6.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,10,30,25.0,24.53,,https://sofifa.com/team/23/borussia-monchengladbach/,Germany
,1. FC Köln  Bundesliga,31,73,68,67,68,€11M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Wide,Cover,13,10,29,27.45,23.93,,https://sofifa.com/team/31/1-fc-koln/,Germany
,Parma  Serie A,50,73,69,67,67,€10M,€0,Slow,Little,Short,Free form,Normal,Normal,Lots,Free form,Contain,Medium,Wide,Offside trap,14,11,28,27.27,24.75,,https://sofifa.com/team/50/parma/,Italy
,FC Dynamo Moscow  Premier League,312,73,66,67,65,€21.5M,€0,Balanced,Little,Short,Organised,Normal,Risky,Lots,Organised,Double,Medium,Normal,Offside trap,17,11,30,25.45,22.43,,https://sofifa.com/team/312/fc-dynamo-moscow/,Russia
,Cruzeiro  Série A,568,73,72,71,69,€2.5M,€0,Balanced,Little,Short,Organised,Little,Normal,Lots,Organised,Contain,Deep,Normal,Offside trap,17,10,35,25.82,23.77,,https://sofifa.com/team/568/cruzeiro/,Brazil
,AS Monaco  Ligue 1,69,73,67,69,69,€25M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Wide,Cover,16,14,33,24.55,23.39,,https://sofifa.com/team/69/as-monaco/,France
,River Plate  Liga Profesional de Fútbol,1876,73,66,69,71,€1.5M,€0,Balanced,Little,Short,Free form,Lots,Risky,Lots,Free form,Contain,Deep,Wide,Offside trap,20,12,30,26.09,24.17,,https://sofifa.com/team/1876/river-plate/,Argentina
,Boca Juniors  Liga Profesional de Fútbol,1877,73,69,71,66,€3.5M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Lots,Free form,Contain,Medium,Normal,Offside trap,20,13,30,25.73,24.47,,https://sofifa.com/team/1877/boca-juniors/,Argentina
,Grêmio  Série A,1629,73,70,71,69,€2M,€0,Balanced,Little,Short,Organised,Normal,Risky,Lots,Organised,Press,Medium,Normal,Cover,17,10,28,25.18,24.21,,https://sofifa.com/team/1629/gremio/,Brazil
,FC Twente  Eredivisie,1908,73,67,72,73,€9M,€0,Slow,Little,Short,Organised,Normal,Normal,Normal,Organised,Contain,Deep,Narrow,Cover,17,9,26,26.82,23.69,,https://sofifa.com/team/1908/fc-twente/,Netherlands
,Palmeiras  Série A,383,73,69,71,67,€3M,€0,Balanced,Little,Short,Organised,Normal,Risky,Lots,Organised,Contain,Medium,Normal,Cover,18,8,29,25.55,23.24,,https://sofifa.com/team/383/palmeiras/,Brazil
,Rubin Kazan  Premier League,110227,73,70,70,67,€18.5M,€0,Fast,Little,Mixed,Organised,Lots,Safe,Normal,Organised,Press,High,Normal,Cover,15,9,30,26.64,25.73,,https://sofifa.com/team/110227/rubin-kazan/,Russia
,FC Lokomotiv  Premier League,100765,73,69,69,69,€13M,€0,Fast,Little,Long,Organised,Lots,Risky,Little,Organised,Press,Medium,Normal,Cover,19,12,30,25.45,23.73,,https://sofifa.com/team/100765/fc-lokomotiv/,Russia
,Hull City  Premier League,1952,73,68,67,64,€8M,€0,Balanced,Little,Mixed,Organised,Lots,Risky,Normal,Organised,Double,High,Wide,Cover,11,7,35,26.91,25.0,,https://sofifa.com/team/1952/hull-city/,England
,Trabzonspor  Süper Lig,436,73,70,72,71,€17.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,10,25,24.73,24.84,,https://sofifa.com/team/436/trabzonspor/,Türkiye
,Real Betis Balompié  La Liga 2,449,73,74,69,66,€7M,€0,Balanced,Little,Mixed,Organised,Normal,Safe,Normal,Free form,Press,Medium,Normal,Offside trap,14,12,30,26.82,25.9,,https://sofifa.com/team/449/real-betis-balompie/,Spain
,RCD Mallorca  La Liga,453,73,70,70,68,€2M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Offside trap,13,11,35,27.55,24.46,,https://sofifa.com/team/453/rcd-mallorca/,Spain
,Real Sporting de Gijón  La Liga,459,73,69,71,68,€1.9M,€0,Fast,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Double,High,Normal,Cover,11,7,31,25.64,24.97,,https://sofifa.com/team/459/real-sporting-de-gijon/,Spain
,CD Tenerife  La Liga,260,72,67,70,68,€1.6M,€0,Slow,Little,Short,Organised,Little,Normal,Normal,Organised,Contain,Medium,Normal,Cover,11,8,31,27.0,24.68,,https://sofifa.com/team/260/cd-tenerife/,Spain
,Burnley  Premier League,1796,72,69,68,67,€7.5M,€0,Fast,Little,Mixed,Organised,Lots,Risky,Lots,Organised,Double,Medium,Wide,Cover,10,6,35,26.55,24.71,,https://sofifa.com/team/1796/burnley/,England
,Newcastle United  Championship,13,72,67,71,69,€25M,€0,Fast,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,11,30,26.27,23.43,,https://sofifa.com/team/13/newcastle-united/,England
,Flamengo  Série A,1043,72,73,71,70,€1.5M,€0,Balanced,Little,Short,Organised,Normal,Risky,Lots,Organised,Contain,Medium,Narrow,Offside trap,20,9,30,28.64,25.0,,https://sofifa.com/team/1043/flamengo/,Brazil
,Santos  Série A,1053,72,73,70,68,€1.5M,€0,Balanced,Little,Short,Organised,Normal,Risky,Lots,Organised,Contain,Medium,Normal,Offside trap,16,8,30,25.91,23.47,,https://sofifa.com/team/1053/santos/,Brazil
,Fluminense  Série A,567,72,68,67,69,€3M,€0,Balanced,Little,Short,Organised,Normal,Risky,Lots,Organised,Contain,Deep,Normal,Cover,16,6,30,24.0,22.8,,https://sofifa.com/team/567/fluminense/,Brazil
,AJ Auxerre  Ligue 1,57,72,65,64,65,€10M,€0,Slow,Little,Long,Organised,Normal,Normal,Normal,Organised,Press,Deep,Narrow,Cover,13,10,34,26.82,23.65,,https://sofifa.com/team/57/aj-auxerre/,France
